## FlyBase disease model annotation report
## Generated: Thu Jul 21 06:25:05 2022
## Using datasource: fb_2022_04_reporting
##
## FBgn ID	Gene symbol	HGNC ID	DO qualifier	DO ID	DO term	Allele used in model (FBal ID)	Allele used in model (symbol)	Based on orthology with (HGNC ID)	Based on orthology with (symbol)	Evidence/interacting alleles	Reference (FBrf ID)
FBgn0000008	a		exacerbates	DOID:2129	atypical teratoid rhabdoid tumor	FBal0299140	a[HMC03685]			modeled by FLYBASE:Snr1[KK101602]; FB:FBal0231379	FBrf0241270
FBgn0283752	Hsap\DNM1L	HGNC:2973	ameliorates	DOID:0060369	Parkinson's disease 6	FBal0365608	Hsap\DNM1L[UAS.Tag:MYC,Tag:polyHis]			modeled by FLYBASE:Pink1[B9]; FB:FBal0193144	FBrf0247465
FBgn0283752	Hsap\DNM1L	HGNC:2973	ameliorates	DOID:0060369	Parkinson's disease 6	FBal0365610	Hsap\DNM1L[S616D.UAS.Tag:MYC,Tag:polyHis]			modeled by FLYBASE:Pink1[B9]; FB:FBal0193144	FBrf0247465
FBgn0283752	Hsap\DNM1L	HGNC:2973	model of	DOID:0070347	encephalopathy due to defective mitochondrial and peroxisomal fission 1	FBal0320376	Hsap\DNM1L[A395D.UAS]			CEA with FLYBASE:Drp1[1]; FB:FBal0176235	FBrf0232815
FBgn0283752	Hsap\DNM1L	HGNC:2973	model of	DOID:0070347	encephalopathy due to defective mitochondrial and peroxisomal fission 1	FBal0320377	Hsap\DNM1L[G350R.UAS]			CEA with FLYBASE:Drp1[1]; FB:FBal0176235	FBrf0232815
FBgn0283752	Hsap\DNM1L	HGNC:2973	DOES NOT model	DOID:0070347	encephalopathy due to defective mitochondrial and peroxisomal fission 1	FBal0320378	Hsap\DNM1L[E379K.UAS]			CEA with FLYBASE:Drp1[1]; FB:FBal0176235	FBrf0232815
FBgn0283752	Hsap\DNM1L	HGNC:2973	model of	DOID:0070347	encephalopathy due to defective mitochondrial and peroxisomal fission 1	FBal0320377	Hsap\DNM1L[G350R.UAS]			CEA	FBrf0242488
FBgn0283752	Hsap\DNM1L	HGNC:2973	model of	DOID:0070347	encephalopathy due to defective mitochondrial and peroxisomal fission 1	FBal0351826	Hsap\DNM1L[Y691C.UAS]			CEA	FBrf0242488
FBgn0283752	Hsap\DNM1L	HGNC:2973	model of	DOID:0070347	encephalopathy due to defective mitochondrial and peroxisomal fission 1	FBal0351826	Hsap\DNM1L[Y691C.UAS]			CEA with FLYBASE:Drp1[1]; FB:FBal0176235	FBrf0242488
FBgn0283831	Hsap\SALL4	HGNC:15924	model of	DOID:305	carcinoma	FBal0320822	Hsap\SALL4[UAS.Tag:HA]			CEA	FBrf0245231
FBgn0283831	Hsap\SALL4	HGNC:15924	model of	DOID:305	carcinoma	FBal0320822	Hsap\SALL4[UAS.Tag:HA]			is ameliorated by FLYBASE:Myc[UAS.cZa]; FB:FBal0093088	FBrf0245231
FBgn0283878	Hsap\KCND3	HGNC:6239	model of	DOID:0060041	autism spectrum disorder	FBal0368408	Hsap\KCND3[R86P.UAS.Tag:HA]			CEA	FBrf0252978
FBgn0283893	Hsap\KCNS2	HGNC:6301	model of	DOID:4990	essential tremor	FBal0341191	Hsap\KCNS2[UAS.cSa]			CEA	FBrf0238954
FBgn0283893	Hsap\KCNS2	HGNC:6301	model of	DOID:4990	essential tremor	FBal0341192	Hsap\KCNS2[D379E.UAS]			CEA	FBrf0238954
FBgn0284017	Hsap\ELAC2	HGNC:14198	ameliorates	DOID:0111496	combined oxidative phosphorylation deficiency 17	FBal0369462	Hsap\ELAC2[hs.Tag:V5]			modeled by FLYBASE:RNaseZ[ED24]; FB:FBal0291000	FBrf0250913
FBgn0284038	Hsap\DNAJC6	HGNC:15469	ameliorates	DOID:1440	Machado-Joseph disease	FBal0321041	Hsap\DNAJC6[UAS.Tag:HA]			modeled by FLYBASE:Hsap\ATXN3[fl.Q84.UAS.Tag:MYC]; FB:FBal0196338	FBrf0239378
FBgn0284084	wg		ameliorates	DOID:12858	Huntington's disease	FBal0015984	wg[Sp-1]			modeled by FLYBASE:Hsap\HTT[Q93.ex1.UAS]; FB:FBal0127292	FBrf0218478
FBgn0284084	wg		ameliorates	DOID:12858	Huntington's disease	FBal0018482	wg[1]			modeled by FLYBASE:Hsap\HTT[Q93.ex1.UAS]; FB:FBal0127292	FBrf0218478
FBgn0284084	wg		ameliorates	DOID:0060490	Schimke immuno-osseous dysplasia	FBal0018482	wg[1]			modeled by FLYBASE:Marcal1[UAS.cBa]; FB:FBal0276695	FBrf0233913
FBgn0284084	wg		ameliorates	DOID:0060490	Schimke immuno-osseous dysplasia	FBal0018504	wg[l-12]			modeled by FLYBASE:Marcal1[UAS.cBa]; FB:FBal0276695	FBrf0233913
FBgn0284084	wg		exacerbates	DOID:0060194	amyotrophic lateral sclerosis type 2	FBal0018509	wg[l-17]			modeled by FLYBASE:Als2[&Dgr;1]; FB:FBal0367380	FBrf0248318
FBgn0284084	wg		ameliorates	DOID:162	cancer	FBal0210886	wg[GD5007]			modeled by FLYBASE:Csk[Q156Stop]; FB:FBal0193619, FLYBASE:Ras85D[V12.UAS]; FB:FBal0060587	FBrf0222251
FBgn0284084	wg		ameliorates	DOID:162	cancer	FBal0210886	wg[GD5007]			modeled by FLYBASE:Egfr[UAS.cBa]; FB:FBal0090687, FLYBASE:psq[KK111691]; FB:FBal0237600	FBrf0225573
FBgn0284084	wg		ameliorates	DOID:162	cancer	FBal0210886	wg[GD5007]			modeled by FLYBASE:BacA\p35[UAS.cHa]; FB:FBal0062158, FLYBASE:mud[HMS01458]; FB:FBal0263366	FBrf0236539
FBgn0284084	wg		ameliorates	DOID:162	cancer	FBal0210886	wg[GD5007]			modeled by FLYBASE:BacA\p35[UAS.cHa]; FB:FBal0062158, FLYBASE:rod[GD8768]; FB:FBal0210484	FBrf0236539
FBgn0284084	wg		ameliorates	DOID:162	cancer	FBal0210886	wg[GD5007]			modeled by FLYBASE:Ras85D[V12.UAS]; FB:FBal0060587, FLYBASE:mud[HMS01458]; FB:FBal0263366	FBrf0236539
FBgn0284084	wg		ameliorates	DOID:305	carcinoma	FBal0210886	wg[GD5007]			modeled by FLYBASE:Ras85D[V12.UAS]; FB:FBal0060587, FLYBASE:l(2)gl[4]; FB:FBal0009225	FBrf0242372
FBgn0284084	wg		ameliorates	DOID:305	carcinoma	FBal0210886	wg[GD5007]			modeled by FLYBASE:egr[UAS.cIa]; FB:FBal0147161	FBrf0242372
FBgn0284084	wg		ameliorates	DOID:305	carcinoma	FBal0210886	wg[GD5007]			modeled by FLYBASE:puc[GD1515]; FB:FBal0210402	FBrf0242372
FBgn0284084	wg		ameliorates	DOID:305	carcinoma	FBal0210886	wg[GD5007]			modeled by FLYBASE:scrib[GD11666]; FB:FBal0204693	FBrf0242372
FBgn0284084	wg		exacerbates	DOID:10155	intestinal cancer	FBal0065588	wg[UAS.cHa.Tag:HA]			modeled by FLYBASE:Rab11[KK108297]; FB:FBal0235482	FBrf0243208
FBgn0284084	wg		ameliorates	DOID:9970	obesity	FBal0065588	wg[UAS.cHa.Tag:HA]			modeled by FLYBASE:skd[HMS01305]; FB:FBal0257899	FBrf0225552
FBgn0284084	wg		model of	DOID:9970	obesity	FBal0257475	wg[HMS00794]			CEA	FBrf0225552
FBgn0284084	wg		model of	DOID:9970	obesity	FBal0257524	wg[HMS00844]			CEA	FBrf0225552
FBgn0284084	wg		model of	DOID:0110347	osteogenesis imperfecta type 15			HGNC:12774	WNT1	IEA	FBrf0241599
FBgn0284216	Hsap\PRDM12	HGNC:13997	model of	DOID:0050548	hereditary sensory neuropathy	FBal0322845	Hsap\PRDM12[W160C.UAS]			CEA	FBrf0228726
FBgn0284216	Hsap\PRDM12	HGNC:13997	model of	DOID:0050548	hereditary sensory neuropathy	FBal0322846	Hsap\PRDM12[D31Y.UAS]			CEA	FBrf0228726
FBgn0284216	Hsap\PRDM12	HGNC:13997	model of	DOID:0050548	hereditary sensory neuropathy	FBal0322847	Hsap\PRDM12[R168C.UAS]			CEA	FBrf0228726
FBgn0284216	Hsap\PRDM12	HGNC:13997	model of	DOID:0050548	hereditary sensory neuropathy	FBal0322848	Hsap\PRDM12[E172D.UAS]			CEA	FBrf0228726
FBgn0284217	Hsap\PRMT6	HGNC:18241	ameliorates	DOID:12858	Huntington's disease	FBal0321384	Hsap\PRMT6[UAS.cSa]			modeled by FLYBASE:Hsap\HTT[128Q.FL.UAS]; FB:FBal0249417	FBrf0252688
FBgn0284217	Hsap\PRMT6	HGNC:18241	DOES NOT ameliorate	DOID:0060161	Kennedy's disease	FBal0321384	Hsap\PRMT6[UAS.cSa]			modeled by FLYBASE:Hsap\AR[Q52.UAS]; FB:FBal0147861	FBrf0228260
FBgn0284220	Top2		ameliorates	DOID:0060213	frontotemporal dementia and/or amyotrophic lateral sclerosis-1	FBal0245591	Top2[JF01300]			modeled by FLYBASE:Zzzz\GGGGCC[30.UAS.EGFP]; FB:FBal0294759	FBrf0249074
FBgn0284220	Top2		ameliorates	DOID:0060213	frontotemporal dementia and/or amyotrophic lateral sclerosis-1	FBal0262804	Top2[GL00338]			modeled by FLYBASE:Zzzz\GGGGCC[30.UAS.EGFP]; FB:FBal0294759	FBrf0249074
FBgn0284243	betaTub56D		model of	DOID:0112240	Leber congenital amaurosis with early-onset deafness			HGNC:20771	TUBB4B	IEA	FBrf0241599
FBgn0284243	betaTub56D		model of	DOID:0090136	complex cortical dysplasia with other brain malformations 6			HGNC:20778	TUBB	IEA	FBrf0241599
FBgn0284243	betaTub56D		model of	DOID:0112242	congenital symmetric circumferential skin creases 1			HGNC:20778	TUBB	IEA	FBrf0241599
FBgn0284243	betaTub56D		model of	DOID:0060798	hypomyelinating leukodystrophy 6			HGNC:20774	TUBB4A	IEA	FBrf0241599
FBgn0284243	betaTub56D		model of	DOID:0090041	torsion dystonia 4			HGNC:20774	TUBB4A	IEA	FBrf0241599
FBgn0284245	eEF1alpha1		ameliorates	DOID:0111779	X-linked panhypopituitarism	FBal0328144	eEF1alpha1[dsRNA.UAS.cUa]			modeled by FLYBASE:SoxN[A34.UAS]; FB:FBal0328143	FBrf0235213
FBgn0284245	eEF1alpha1		model of	DOID:0070068	autosomal dominant non-syndromic intellectual disability 38			HGNC:3192	EEF1A2	IEA	FBrf0241599
FBgn0284245	eEF1alpha1		model of	DOID:0080463	developmental and epileptic encephalopathy 33			HGNC:3192	EEF1A2	IEA	FBrf0241599
FBgn0284246	l(2)k09848		exacerbates	DOID:9884	muscular dystrophy	FBal0301600	l(2)k09848[EMS-Mod4]			modeled by FLYBASE:Dg[323]; FB:FBal0145090	FBrf0214383
FBgn0284246	l(2)k09848		exacerbates	DOID:9884	muscular dystrophy	FBal0301600	l(2)k09848[EMS-Mod4]			modeled by FLYBASE:Dg[O86]; FB:FBal0218114	FBrf0214383
FBgn0284246	l(2)k09848		exacerbates	DOID:9884	muscular dystrophy	FBal0301600	l(2)k09848[EMS-Mod4]			modeled by FLYBASE:Dg[dsRNA.UAS]; FB:FBal0145086	FBrf0214383
FBgn0284246	l(2)k09848		ameliorates	DOID:9884	muscular dystrophy	FBal0301600	l(2)k09848[EMS-Mod4]			modeled by FLYBASE:Dg[O86]; FB:FBal0218114	FBrf0216731
FBgn0284247	ds		model of	DOID:0110831	Usher syndrome type 1D			HGNC:13733	CDH23	IEA	FBrf0241599
FBgn0284247	ds		model of	DOID:0080585	Van Maldergem syndrome 1			HGNC:13681	DCHS1	IEA	FBrf0241599
FBgn0284247	ds		model of	DOID:0110467	autosomal recessive nonsyndromic deafness 12			HGNC:13733	CDH23	IEA	FBrf0241599
FBgn0284247	ds		model of	DOID:988	mitral valve prolapse			HGNC:13681	DCHS1	IEA	FBrf0241599
FBgn0284247	ds		model of	DOID:9970	obesity	FBal0257442	ds[HMS00759]			CEA	FBrf0251754
FBgn0284247	ds		model of	DOID:0112008	pituitary adenoma 5			HGNC:13733	CDH23	IEA	FBrf0241599
FBgn0284248	Cyt-c-p		model of	DOID:1588	thrombocytopenia			HGNC:19986	CYCS	IEA	FBrf0241599
FBgn0284252	Letm1		model of	DOID:0050460	Wolf-Hirschhorn syndrome	FBal0204319	Letm1[GD2208]			CEA	FBrf0210163
FBgn0284252	Letm1		exacerbates	DOID:1289	neurodegenerative disease	FBal0319981	Letm1[UAS.cHa]			modeled by FLYBASE:trp[P365]; FB:FBal0102369	FBrf0231847
FBgn0284253	LeuRS		model of	DOID:0080717	infantile liver failure syndrome 1			HGNC:6512	LARS	IEA	FBrf0241599
FBgn0284254	Impbeta11		ameliorates	DOID:0060213	frontotemporal dementia and/or amyotrophic lateral sclerosis-1	FBal0259395	Impbeta11[KK105693]			modeled by FLYBASE:Zzzz\poly-PR[25.UAS.Tag:FLAG]; FB:FBal0352292	FBrf0230967
FBgn0284256	bsf		model of	DOID:0111180	French Canadian Leigh disease			HGNC:15714	LRPPRC	IEA	FBrf0241599
FBgn0284300	Cint\AOX		DOES NOT ameliorate	DOID:0080122	Alpers-Huttenlocher syndrome	FBal0321207	Cint\AOX[UAS.cFa]			modeled by FLYBASE:PolG1[KK100485]; FB:FBal0230781	FBrf0239528
FBgn0284300	Cint\AOX		DOES NOT ameliorate	DOID:0080122	Alpers-Huttenlocher syndrome	FBal0350376	Cint\AOX[wt.UAS]			modeled by FLYBASE:PolG1[KK100485]; FB:FBal0230781	FBrf0239528
FBgn0284300	Cint\AOX		ameliorates	DOID:0060370	Parkinson's disease 7	FBal0321207	Cint\AOX[UAS.cFa]			modeled by	FBrf0208047
FBgn0284300	Cint\AOX		DOES NOT ameliorate	DOID:0111520	autosomal dominant progressive external ophthalmoplegia with mitochondrial DNA deletions 3	FBal0321207	Cint\AOX[UAS.cFa]			modeled by FLYBASE:mtDNA-helicase[A442P.UAS]; FB:FBal0279448	FBrf0239528
FBgn0284300	Cint\AOX		DOES NOT ameliorate	DOID:0111520	autosomal dominant progressive external ophthalmoplegia with mitochondrial DNA deletions 3	FBal0321207	Cint\AOX[UAS.cFa]			modeled by FLYBASE:mtDNA-helicase[K388A.UAS]; FB:FBal0279446	FBrf0239528
FBgn0284300	Cint\AOX		DOES NOT ameliorate	DOID:0111520	autosomal dominant progressive external ophthalmoplegia with mitochondrial DNA deletions 3	FBal0321207	Cint\AOX[UAS.cFa]			modeled by FLYBASE:mtDNA-helicase[KK102418]; FB:FBal0231785	FBrf0239528
FBgn0284300	Cint\AOX		DOES NOT ameliorate	DOID:0111520	autosomal dominant progressive external ophthalmoplegia with mitochondrial DNA deletions 3	FBal0350376	Cint\AOX[wt.UAS]			modeled by FLYBASE:mtDNA-helicase[A442P.UAS]; FB:FBal0279448	FBrf0239528
FBgn0284300	Cint\AOX		DOES NOT ameliorate	DOID:0111520	autosomal dominant progressive external ophthalmoplegia with mitochondrial DNA deletions 3	FBal0350376	Cint\AOX[wt.UAS]			modeled by FLYBASE:mtDNA-helicase[K388A.UAS]; FB:FBal0279446	FBrf0239528
FBgn0284300	Cint\AOX		DOES NOT ameliorate	DOID:0111520	autosomal dominant progressive external ophthalmoplegia with mitochondrial DNA deletions 3	FBal0350376	Cint\AOX[wt.UAS]			modeled by FLYBASE:mtDNA-helicase[KK102418]; FB:FBal0231785	FBrf0239528
FBgn0284300	Cint\AOX		ameliorates	DOID:3762	cytochrome-c oxidase deficiency disease	FBal0321205	Cint\AOX[alphaTub84B.PK]			modeled by FLYBASE:COX5A[GD5167]; FB:FBal0206598	FBrf0224459
FBgn0284300	Cint\AOX		ameliorates	DOID:3762	cytochrome-c oxidase deficiency disease	FBal0321205	Cint\AOX[alphaTub84B.PK]			modeled by FLYBASE:COX5B[GD6659]; FB:FBal0199243	FBrf0224459
FBgn0284300	Cint\AOX		ameliorates	DOID:3762	cytochrome-c oxidase deficiency disease	FBal0321205	Cint\AOX[alphaTub84B.PK]			modeled by FLYBASE:cype[GD908]; FB:FBal0209320	FBrf0224459
FBgn0284300	Cint\AOX		ameliorates	DOID:3762	cytochrome-c oxidase deficiency disease	FBal0321205	Cint\AOX[alphaTub84B.PK]			modeled by FLYBASE:levy[1]; FB:FBal0215556	FBrf0224459
FBgn0284300	Cint\AOX		ameliorates	DOID:3762	cytochrome-c oxidase deficiency disease	FBal0321207	Cint\AOX[UAS.cFa]			modeled by FLYBASE:COX4[KK107510]; FB:FBal0259522	FBrf0224459
FBgn0284300	Cint\AOX		ameliorates	DOID:3762	cytochrome-c oxidase deficiency disease	FBal0321207	Cint\AOX[UAS.cFa]			modeled by FLYBASE:COX5B[GD6659]; FB:FBal0199243	FBrf0224459
FBgn0284300	Cint\AOX		ameliorates	DOID:3762	cytochrome-c oxidase deficiency disease	FBal0321207	Cint\AOX[UAS.cFa]			modeled by FLYBASE:COX7A[KK110870]; FB:FBal0237082	FBrf0224459
FBgn0284300	Cint\AOX		ameliorates	DOID:3762	cytochrome-c oxidase deficiency disease	FBal0321207	Cint\AOX[UAS.cFa]			modeled by FLYBASE:levy[KK108963]; FB:FBal0235943	FBrf0224459
FBgn0284300	Cint\AOX		DOES NOT ameliorate	DOID:700	mitochondrial metabolism disease	FBal0321207	Cint\AOX[UAS.cFa]			modeled by FLYBASE:tko[25t]; FB:FBal0016812	FBrf0226507
FBgn0284320	Oari\PrP		exacerbates	DOID:0080348	Alzheimer's disease 1	FBal0321257	Oari\PrP[VRQ.UAS]			modeled by FLYBASE:Hsap\APP[A&bgr;40.UAS.cSa.Tag:SS(nec)]; FB:FBal0276875	FBrf0239862
FBgn0284320	Oari\PrP		exacerbates	DOID:0080348	Alzheimer's disease 1	FBal0321257	Oari\PrP[VRQ.UAS]			modeled by FLYBASE:Hsap\APP[A&bgr;42.UAS.cSa.Tag:SS(nec)]; FB:FBal0276876	FBrf0239862
FBgn0284320	Oari\PrP		exacerbates	DOID:0080348	Alzheimer's disease 1	FBal0321257	Oari\PrP[VRQ.UAS]			modeled by FLYBASE:Hsap\APP[Arctic.A&bgr;42.UAS.cJa.Tag:SS(nec)]; FB:FBal0294067	FBrf0239862
FBgn0284320	Oari\PrP		model of	DOID:649	prion disease	FBal0321255	Oari\PrP[ARQ.UAS]			CEA	FBrf0217865
FBgn0284320	Oari\PrP		model of	DOID:649	prion disease	FBal0321257	Oari\PrP[VRQ.UAS]			CEA	FBrf0217865
FBgn0284320	Oari\PrP		model of	DOID:649	prion disease	FBal0321257	Oari\PrP[VRQ.UAS]			CEA	FBrf0239910
FBgn0284320	Oari\PrP		model of	DOID:649	prion disease	FBal0321257	Oari\PrP[VRQ.UAS]			CEA	FBrf0244952
FBgn0284320	Oari\PrP		model of	DOID:649	prion disease	FBal0359568	Oari\PrP[VRQ.cyt.UAS]			CEA	FBrf0244952
FBgn0284320	Oari\PrP		model of	DOID:5434	scrapie	FBal0321254	Oari\PrP[AHQ.UAS]			CEA	FBrf0225405
FBgn0284320	Oari\PrP		model of	DOID:5434	scrapie	FBal0321255	Oari\PrP[ARQ.UAS]			CEA	FBrf0225405
FBgn0284320	Oari\PrP		model of	DOID:5434	scrapie	FBal0359566	Oari\PrP[AHQ.cyt.UAS]			CEA	FBrf0225405
FBgn0284320	Oari\PrP		model of	DOID:5434	scrapie	FBal0359567	Oari\PrP[ARQ.cyt.UAS]			CEA	FBrf0225405
FBgn0284320	Oari\PrP		model of	DOID:5434	scrapie	FBal0359568	Oari\PrP[VRQ.cyt.UAS]			CEA	FBrf0225405
FBgn0284320	Oari\PrP		model of	DOID:5434	scrapie	FBal0321257	Oari\PrP[VRQ.UAS]			CEA	FBrf0226168
FBgn0284320	Oari\PrP		model of	DOID:5434	scrapie	FBal0359568	Oari\PrP[VRQ.cyt.UAS]			CEA	FBrf0226168
FBgn0284320	Oari\PrP		model of	DOID:5434	scrapie	FBal0359665	Oari\PrP[DeltaGPI.VRQ.UAS]			CEA	FBrf0226168
FBgn0284331	HAdV-C\E4orf4		ameliorates	DOID:305	carcinoma	FBal0321279	HAdV-C\E4orf4[UAS.cPa]			modeled by FLYBASE:Ras85D[V12.UAS]; FB:FBal0060587	FBrf0242635
FBgn0284331	HAdV-C\E4orf4		ameliorates	DOID:305	carcinoma	FBal0321279	HAdV-C\E4orf4[UAS.cPa]			modeled by FLYBASE:Ras85D[V12.UAS]; FB:FBal0060587, FLYBASE:scrib[1]; FB:FBal0103577	FBrf0242635
FBgn0284331	HAdV-C\E4orf4		ameliorates	DOID:305	carcinoma	FBal0321279	HAdV-C\E4orf4[UAS.cPa]			modeled by FLYBASE:scrib[1]; FB:FBal0103577	FBrf0242635
FBgn0284331	HAdV-C\E4orf4		ameliorates	DOID:305	carcinoma	FBal0321280	HAdV-C\E4orf4[UAS.cPb]			modeled by FLYBASE:Ras85D[V12.UAS]; FB:FBal0060587	FBrf0242635
FBgn0284331	HAdV-C\E4orf4		ameliorates	DOID:305	carcinoma	FBal0321280	HAdV-C\E4orf4[UAS.cPb]			modeled by FLYBASE:Ras85D[V12.UAS]; FB:FBal0060587, FLYBASE:scrib[1]; FB:FBal0103577	FBrf0242635
FBgn0284331	HAdV-C\E4orf4		ameliorates	DOID:305	carcinoma	FBal0321280	HAdV-C\E4orf4[UAS.cPb]			modeled by FLYBASE:scrib[1]; FB:FBal0103577	FBrf0242635
FBgn0284359	PCV\P15		model of	DOID:934	viral infectious disease	FBal0321328	PCV\P15[UASp.Tag:FLAG]			CEA with FLYBASE:FHV\B2[RNA1Δ.UAS]; FB:FBal0221052	FBrf0208234
FBgn0284360	TBSV\P19		model of	DOID:934	viral infectious disease	FBal0321329	TBSV\P19[UASp.Tag:FLAG]			CEA with FLYBASE:FHV\B2[RNA1Δ.UAS]; FB:FBal0221052	FBrf0208234
FBgn0284361	BYV\P21		model of	DOID:934	viral infectious disease	FBal0321333	BYV\P21[UASp.Tag:FLAG]			CEA with FLYBASE:FHV\B2[RNA1Δ.UAS]; FB:FBal0221052	FBrf0208234
FBgn0284397	HTLV-1\Tax		model of	DOID:0050523	adult T-cell leukemia	FBal0321518	HTLV-1\Tax[UAS.Tag:MYC]			CEA	FBrf0228960
FBgn0284397	HTLV-1\Tax		model of	DOID:0050523	adult T-cell leukemia	FBal0321518	HTLV-1\Tax[UAS.Tag:MYC]			is ameliorated by FLYBASE:Rel[GD1199]; FB:FBal0208254	FBrf0228960
FBgn0284397	HTLV-1\Tax		model of	DOID:0050523	adult T-cell leukemia	FBal0321518	HTLV-1\Tax[UAS.Tag:MYC]			is ameliorated by FLYBASE:dl[GD1238]; FB:FBal0209359	FBrf0228960
FBgn0284397	HTLV-1\Tax		model of	DOID:0050523	adult T-cell leukemia	FBal0321518	HTLV-1\Tax[UAS.Tag:MYC]			is ameliorated by FLYBASE:key[GD1249]; FB:FBal0209782	FBrf0228960
FBgn0284397	HTLV-1\Tax		model of	DOID:0050523	adult T-cell leukemia	FBal0321518	HTLV-1\Tax[UAS.Tag:MYC]			is ameliorated by FLYBASE:key[KK107280]; FB:FBal0234847	FBrf0228960
FBgn0284397	HTLV-1\Tax		model of	DOID:0050523	adult T-cell leukemia	FBal0321518	HTLV-1\Tax[UAS.Tag:MYC]			CEA	FBrf0247843
FBgn0284397	HTLV-1\Tax		model of	DOID:0050523	adult T-cell leukemia	FBal0321518	HTLV-1\Tax[UAS.Tag:MYC]			is ameliorated by FLYBASE:E(z)[HMS00066]; FB:FBal0257100	FBrf0247843
FBgn0284397	HTLV-1\Tax		model of	DOID:0050523	adult T-cell leukemia	FBal0321518	HTLV-1\Tax[UAS.Tag:MYC]			is ameliorated by FLYBASE:HTLV-1\HBZ[UAS.Tag:MYC,Tag:polyHis]; FB:FBal0366187	FBrf0247843
FBgn0284397	HTLV-1\Tax		model of	DOID:0050523	adult T-cell leukemia	FBal0321518	HTLV-1\Tax[UAS.Tag:MYC]			is ameliorated by FLYBASE:Rel[GD1199]; FB:FBal0208254	FBrf0247843
FBgn0284406	Hsap\SLC1A3	HGNC:10941	model of	DOID:0050994	episodic ataxia type 6	FBal0321684	Hsap\SLC1A3[PR.UAS.Venus]			CEA	FBrf0232919
FBgn0284406	Hsap\SLC1A3	HGNC:10941	model of	DOID:0050994	episodic ataxia type 6	FBal0321684	Hsap\SLC1A3[PR.UAS.Venus]			is ameliorated by FLYBASE:Ncc69[UAS.Tag:HA]; FB:FBal0261185	FBrf0232919
FBgn0284406	Hsap\SLC1A3	HGNC:10941	model of	DOID:0050994	episodic ataxia type 6	FBal0374139	Hsap\SLC1A3[M128R.UAS]			CEA	FBrf0253110
FBgn0284406	Hsap\SLC1A3	HGNC:10941	DOES NOT model	DOID:0050994	episodic ataxia type 6	FBal0374140	Hsap\SLC1A3[C186S.UAS]			CEA	FBrf0253110
FBgn0284406	Hsap\SLC1A3	HGNC:10941	DOES NOT model	DOID:0050994	episodic ataxia type 6	FBal0374141	Hsap\SLC1A3[T318A.UAS]			CEA	FBrf0253110
FBgn0284406	Hsap\SLC1A3	HGNC:10941	model of	DOID:0050994	episodic ataxia type 6	FBal0374142	Hsap\SLC1A3[A329T.UAS]			CEA	FBrf0253110
FBgn0284406	Hsap\SLC1A3	HGNC:10941	model of	DOID:0050994	episodic ataxia type 6	FBal0374143	Hsap\SLC1A3[V393I.UAS]			CEA	FBrf0253110
FBgn0284406	Hsap\SLC1A3	HGNC:10941	model of	DOID:0050994	episodic ataxia type 6	FBal0374144	Hsap\SLC1A3[S103V.UAS]			CEA	FBrf0253110
FBgn0284406	Hsap\SLC1A3	HGNC:10941	model of	DOID:0050994	episodic ataxia type 6	FBal0374145	Hsap\SLC1A3[K114L.UAS]			CEA	FBrf0253110
FBgn0284406	Hsap\SLC1A3	HGNC:10941	model of	DOID:0050994	episodic ataxia type 6	FBal0374146	Hsap\SLC1A3[P98G.UAS]			CEA	FBrf0253110
FBgn0284406	Hsap\SLC1A3	HGNC:10941	model of	DOID:0050994	episodic ataxia type 6	FBal0374147	Hsap\SLC1A3[P392V.UAS]			CEA	FBrf0253110
FBgn0284408	trol		model of	DOID:0090005	Schwartz-Jampel syndrome 1			HGNC:5273	HSPG2	IEA	FBrf0241599
FBgn0284408	trol		model of	DOID:0090032	Silverman-Handmaker type dyssegmental dysplasia			HGNC:5273	HSPG2	IEA	FBrf0241599
FBgn0284408	trol		ameliorates	DOID:162	cancer	FBal0259385	trol[KK105502]			modeled by FLYBASE:Egfr[UAS.cBa]; FB:FBal0090687, FLYBASE:psq[KK111691]; FB:FBal0237600	FBrf0225573
FBgn0284408	trol		ameliorates	DOID:162	cancer	FBal0281127	trol[GL01153]			modeled by FLYBASE:Egfr[UAS.cBa]; FB:FBal0090687, FLYBASE:psq[KK111691]; FB:FBal0237600	FBrf0225573
FBgn0284408	trol		model of	DOID:1682	congenital heart disease	FBal0210799	trol[GD12341]			CEA with FLYBASE:tin[346]; FB:FBal0035787	FBrf0247040
FBgn0284408	trol		model of	DOID:0110657	congenital myasthenic syndrome 8			HGNC:329	AGRN	IEA	FBrf0241599
FBgn0284421	Psn		model of	DOID:10652	Alzheimer's disease	FBal0101586	Psn[+14.UAS]			CEA	FBrf0111526
FBgn0284421	Psn		ameliorates	DOID:10652	Alzheimer's disease	FBal0097197	Psn[B3]			modeled by FLYBASE:Hsap\APP[695.UAS]; FB:FBal0095694	FBrf0174857
FBgn0284421	Psn		exacerbates	DOID:10652	Alzheimer's disease	FBal0101580	Psn[L235P.UAS]			modeled by FLYBASE:Hsap\APP[695.UAS]; FB:FBal0095694	FBrf0174857
FBgn0284421	Psn		model of	DOID:10652	Alzheimer's disease	FBal0102921	Psn[W6]			CEA	FBrf0201592
FBgn0284421	Psn		model of	DOID:10652	Alzheimer's disease	FBal0101586	Psn[+14.UAS]			CEA with FLYBASE:Hsap\BACE1[UAS.cGa]; FB:FBal0213065, FLYBASE:Hsap\APP[695.UAS]; FB:FBal0095694	FBrf0204630
