gene_id,gene_name,hgnc_id,do_qualifier,do_id,do_term,allele_used_in_model_fbal,allele_used_in_model_symbol,orthology_with_hgnc_id,orthology_with_symbol,evidence,reference
FBgn0267002,unc-104,NA,model of,DOID:863,nervous system disease,FBal0194504,unc-104[bris],NA,NA,CEA with FLYBASE:unc-104[O3.1]; FB:FBal0215326,FBrf0236772
FBgn0267002,unc-104,NA,model of,DOID:863,nervous system disease,FBal0194504,unc-104[bris],NA,NA,CEA with FLYBASE:unc-104[P350]; FB:FBal0213211,FBrf0236772
FBgn0267002,unc-104,NA,model of,DOID:863,nervous system disease,FBal0194504,unc-104[bris],NA,NA,CEA with FLYBASE:unc-104[bris]; FB:FBal0194504,FBrf0236772
FBgn0267002,unc-104,NA,model of,DOID:863,nervous system disease,FBal0210831,unc-104[GD13526],NA,NA,CEA,FBrf0236772
FBgn0267002,unc-104,NA,model of,DOID:863,nervous system disease,FBal0210831,unc-104[GD13526],NA,NA,is ameliorated by FLYBASE:wnd[3]; FB:FBal0194611,FBrf0236772
FBgn0267002,unc-104,NA,model of,DOID:863,nervous system disease,FBal0213211,unc-104[P350],NA,NA,CEA,FBrf0236772
FBgn0267002,unc-104,NA,model of,DOID:863,nervous system disease,FBal0213211,unc-104[P350],NA,NA,CEA with FLYBASE:unc-104[bris]; FB:FBal0194504,FBrf0236772
FBgn0267002,unc-104,NA,model of,DOID:863,nervous system disease,FBal0213211,unc-104[P350],NA,NA,is ameliorated by FLYBASE:wnd[3]; FB:FBal0194611,FBrf0236772
FBgn0267002,unc-104,NA,model of,DOID:863,nervous system disease,FBal0215326,unc-104[O3.1],NA,NA,CEA with FLYBASE:unc-104[bris]; FB:FBal0194504,FBrf0236772
FBgn0267002,unc-104,NA,model of,DOID:863,nervous system disease,FBal0241893,unc-104[170],NA,NA,CEA,FBrf0236772
FBgn0267002,unc-104,NA,model of,DOID:863,nervous system disease,FBal0241893,unc-104[170],NA,NA,is ameliorated by FLYBASE:wnd[3]; FB:FBal0194611,FBrf0236772
FBgn0267002,unc-104,NA,model of,DOID:863,nervous system disease,FBal0241894,unc-104[52],NA,NA,CEA,FBrf0236772
FBgn0267002,unc-104,NA,model of,DOID:863,nervous system disease,FBal0241894,unc-104[52],NA,NA,is ameliorated by FLYBASE:wnd[3]; FB:FBal0194611,FBrf0236772
FBgn0267002,unc-104,NA,model of,DOID:0050771,pheochromocytoma,NA,NA,HGNC:16636,KIF1B,IEA,FBrf0241599
FBgn0267002,unc-104,NA,model of,DOID:0050941,spastic ataxia,NA,NA,HGNC:6317,KIF1C,IEA,FBrf0241599
FBgn0267002,unc-104,NA,exacerbates,DOID:680,tauopathy,FBal0241893,unc-104[170],NA,NA,"modeled by FLYBASE:shot[3]; FB:FBal0051150, FLYBASE:tau[MR22]; FB:FBal0151385",FBrf0233093
FBgn0267002,unc-104,NA,ameliorates,DOID:680,tauopathy,FBal0241901,unc-104[UAS.cPCa],NA,NA,"modeled by FLYBASE:shot[3]; FB:FBal0051150, FLYBASE:tau[MR22]; FB:FBal0151385",FBrf0233093
FBgn0267252,Ggamma30A,NA,ameliorates,DOID:0060201,amyotrophic lateral sclerosis,FBal0257955,Ggamma30A[HMS01362],NA,NA,modeled by FLYBASE:Hsap\TARDBP[M.UAS.Tag:FLAG]; FB:FBal0248853,FBrf0251837
FBgn0267330,KdelR,NA,model of,DOID:0112201,osteogenesis imperfecta,NA,NA,HGNC:6305,KDELR2,IEA,FBrf0241599
FBgn0267350,PI4KIIIalpha,NA,ameliorates,DOID:332,amyotrophic lateral sclerosis,FBal0290517,Pi4KIIIalpha[VDRC.cUa],NA,NA,modeled by FLYBASE:Vap33[P58S.UAS.Tag:FLAG]; FB:FBal0290514,FBrf0221788
FBgn0267350,PI4KIIIalpha,NA,model of,DOID:0112347,hereditary spastic paraplegia,NA,NA,HGNC:8983,PI4KA,IEA,FBrf0241599
FBgn0267351,Topors,NA,model of,DOID:0110391,retinitis pigmentosa,NA,NA,HGNC:21653,TOPORS,IEA,FBrf0241599
FBgn0267363,JYalpha,NA,model of,DOID:0111558,Charcot-Marie-Tooth disease,NA,NA,HGNC:799,ATP1A1,IEA,FBrf0241599
FBgn0267376,SelR,NA,model of,DOID:0110523,autosomal recessive nonsyndromic deafness,NA,NA,HGNC:27375,MSRB3,IEA,FBrf0241599
FBgn0267385,PyK,NA,ameliorates,DOID:12858,Huntington's disease,FBal0262583,PyK[GL00099],NA,NA,modeled by FLYBASE:Hsap\HTT[Q128.UAS]; FB:FBal0156385,FBrf0248853
FBgn0267385,PyK,NA,model of,DOID:0014667,disease of metabolism,FBal0208189,PyK[GD16178],NA,NA,CEA,FBrf0248320
FBgn0267385,PyK,NA,model of,DOID:0111077,pyruvate kinase deficiency of red cells,NA,NA,HGNC:9020,PKLR,IEA,FBrf0241599
FBgn0267390,dop,NA,model of,DOID:0111403,mega-corpus-callosum syndrome with cerebellar hypoplasia and cortical malformations,NA,NA,HGNC:19034,MAST1,IEA,FBrf0241599
FBgn0267390,dop,NA,exacerbates,DOID:680,tauopathy,FBal0205108,dop[GD11940],NA,NA,modeled by FLYBASE:Hsap\MAPT[V337M.UAS]; FB:FBal0126525,FBrf0223922
FBgn0267390,dop,NA,exacerbates,DOID:680,tauopathy,FBal0242360,dop[JF02778],NA,NA,modeled by FLYBASE:Hsap\MAPT[V337M.UAS]; FB:FBal0126525,FBrf0223922
FBgn0267390,dop,NA,exacerbates,DOID:680,tauopathy,FBal0262691,dop[GL00220],NA,NA,modeled by FLYBASE:Hsap\MAPT[V337M.UAS]; FB:FBal0126525,FBrf0223922
FBgn0267428,DIP-lambda,NA,model of,DOID:2394,ovarian cancer,NA,NA,HGNC:8143,OPCML,IEA,FBrf0241599
FBgn0267429,CG45782,NA,model of,DOID:0070098,oculocutaneous albinism,NA,NA,HGNC:16472,SLC45A2,IEA,FBrf0241599
FBgn0267430,Pzl,NA,model of,DOID:0111607,distal arthrogryposis,NA,NA,HGNC:26270,PIEZO2,IEA,FBrf0241599
FBgn0267430,Pzl,NA,model of,DOID:0111608,distal arthrogryposis,NA,NA,HGNC:26270,PIEZO2,IEA,FBrf0241599
FBgn0267432,kl-3,NA,model of,DOID:0110599,primary ciliary dyskinesia,NA,NA,HGNC:2950,DNAH5,IEA,FBrf0241599
FBgn0267433,kl-5,NA,model of,DOID:0111853,primary ciliary dyskinesia,NA,NA,HGNC:2953,DNAH9,IEA,FBrf0241599
FBgn0267487,Ptp61F,NA,ameliorates,DOID:0060201,amyotrophic lateral sclerosis,FBal0248182,Ptp61F[HMS00421],NA,NA,modeled by FLYBASE:Hsap\TARDBP[UAS.cEa]; FB:FBal0270163,FBrf0246958
FBgn0267487,Ptp61F,NA,model of,DOID:9352,type 2 diabetes mellitus,NA,NA,HGNC:9642,PTPN1,IEA,FBrf0241599
FBgn0267488,Mcr,NA,model of,DOID:0080613,anterior segment dysgenesis,NA,NA,HGNC:23228,CPAMD8,IEA,FBrf0241599
FBgn0267488,Mcr,NA,model of,DOID:0060298,complement component 4b deficiency,NA,NA,HGNC:1324,C4B,IEA,FBrf0241599
FBgn0267488,Mcr,NA,model of,DOID:8158,complement component 5 deficiency,NA,NA,HGNC:1331,C5,IEA,FBrf0241599
FBgn0267698,Pak,NA,ameliorates,DOID:1440,Machado-Joseph disease,FBal0147693,Pak[UAS.Tag:Myr(Src64B)],NA,NA,modeled by FLYBASE:Hsap\ATXN3[tr.Q78.UAS.Tag:HA]; FB:FBal0090630,FBrf0216268
FBgn0267698,Pak,NA,model of,DOID:0112051,non-syndromic X-linked intellectual disability,NA,NA,HGNC:8592,PAK3,IEA,FBrf0241599
FBgn0267698,Pak,NA,ameliorates,DOID:0050638,transthyretin amyloidosis,FBal0098350,Pak[11],NA,NA,modeled by FLYBASE:Hsap\TTR[V30M.UAS.Tag:HA]; FB:FBal0283626,FBrf0246413
FBgn0267704,lncRNA:flam,NA,exacerbates,DOID:0050879,fragile X-associated tremor/ataxia syndrome,FBal0212109,lncRNA:flam[BG02658],NA,NA,modeled by FLYBASE:Zzzz\CGG[90.UAS.EGFP]; FB:FBal0280774,FBrf0216915
FBgn0267704,lncRNA:flam,NA,exacerbates,DOID:0050879,fragile X-associated tremor/ataxia syndrome,FBal0212110,lncRNA:flam[KG00476],NA,NA,modeled by FLYBASE:Zzzz\CGG[90.UAS.EGFP]; FB:FBal0280774,FBrf0216915
FBgn0267790,rump,NA,ameliorates,DOID:0060212,amyotrophic lateral sclerosis,FBal0232073,rump[KK102889],NA,NA,modeled by FLYBASE:Hsap\MATR3[F115C.&Dgr;RRM1.UAS.Tag:FLAG]; FB:FBal0363109,FBrf0246508
FBgn0267790,rump,NA,ameliorates,DOID:0060212,amyotrophic lateral sclerosis,FBal0232073,rump[KK102889],NA,NA,modeled by FLYBASE:Hsap\MATR3[S85C.UAS.Tag:FLAG]; FB:FBal0363104,FBrf0246508
FBgn0267790,rump,NA,exacerbates,DOID:1289,neurodegenerative disease,FBal0207322,rump[GD14202],NA,NA,"modeled by FLYBASE:TBPH[&Dgr;23]; FB:FBal0221488, FLYBASE:TBPH[dsRNA.UAS.cUa]; FB:FBal0299765",FBrf0236460
FBgn0267790,rump,NA,exacerbates,DOID:1289,neurodegenerative disease,FBal0232073,rump[KK102889],NA,NA,"modeled by FLYBASE:TBPH[&Dgr;23]; FB:FBal0221488, FLYBASE:TBPH[dsRNA.UAS.cUa]; FB:FBal0299765",FBrf0236460
FBgn0267791,HnRNP-K,NA,exacerbates,DOID:680,tauopathy,FBal0147266,HnRNP-K[KG02524],NA,NA,modeled by FLYBASE:Hsap\MAPT[GMR.Ex.PJ]; FB:FBal0137485,FBrf0217690
FBgn0267796,Tmc,NA,model of,DOID:0110563,autosomal dominant nonsyndromic deafness,NA,NA,HGNC:16513,TMC1,IEA,FBrf0241599
FBgn0267796,Tmc,NA,model of,DOID:0110520,autosomal recessive nonsyndromic deafness,NA,NA,HGNC:16513,TMC1,IEA,FBrf0241599
FBgn0267821,da,NA,model of,DOID:11555,Fuchs' endothelial dystrophy,NA,NA,HGNC:11634,TCF4,IEA,FBrf0241599
FBgn0267821,da,NA,model of,DOID:0060488,Pitt-Hopkins syndrome,FBal0318116,da[R564H.UAS],NA,NA,CEA,FBrf0230449
FBgn0267821,da,NA,model of,DOID:0060488,Pitt-Hopkins syndrome,FBal0318117,da[R566W.UAS],NA,NA,CEA,FBrf0230449
FBgn0267821,da,NA,model of,DOID:0060488,Pitt-Hopkins syndrome,FBal0318118,da[R568P.UAS],NA,NA,CEA,FBrf0230449
FBgn0267821,da,NA,model of,DOID:0060488,Pitt-Hopkins syndrome,FBal0318119,da[A600V.UAS],NA,NA,CEA,FBrf0230449
FBgn0267821,da,NA,model of,DOID:0060488,Pitt-Hopkins syndrome,FBal0318121,da[R566L.UAS],NA,NA,CEA,FBrf0230449
FBgn0267821,da,NA,model of,DOID:0060488,Pitt-Hopkins syndrome,NA,NA,HGNC:11634,TCF4,IEA,FBrf0241599
FBgn0267821,da,NA,model of,DOID:0060488,Pitt-Hopkins syndrome,FBal0233210,da[KK104800],NA,NA,CEA,FBrf0246472
FBgn0267821,da,NA,model of,DOID:2340,craniosynostosis,NA,NA,HGNC:11623,TCF12,IEA,FBrf0241599
FBgn0267849,Syx7,NA,exacerbates,DOID:14330,Parkinson's disease,FBal0242142,Syx7[JF02436],NA,NA,modeled by FLYBASE:Hsc70-5[KK100233]; FB:FBal0230627,FBrf0251563
FBgn0267849,Syx7,NA,model of,DOID:305,carcinoma,FBal0195590,Syx7[1],NA,NA,CEA,FBrf0191263
FBgn0267849,Syx7,NA,model of,DOID:305,carcinoma,FBal0195590,Syx7[1],NA,NA,is ameliorated by FLYBASE:Syx7[hs.PL]; FB:FBal0195594,FBrf0191263
FBgn0267849,Syx7,NA,ameliorates,DOID:305,carcinoma,FBal0195594,Syx7[hs.PL],NA,NA,modeled by FLYBASE:Syx7[1]; FB:FBal0195590,FBrf0191263
FBgn0267912,CanA-14F,NA,model of,DOID:0080472,developmental and epileptic encephalopathy,NA,NA,HGNC:9314,PPP3CA,IEA,FBrf0241599
FBgn0267912,CanA-14F,NA,ameliorates,DOID:1826,epilepsy,FBal0206509,CanA-14F[GD14690],NA,NA,modeled by FLYBASE:zyd[1]; FB:FBal0265774,FBrf0242318
FBgn0267912,CanA-14F,NA,ameliorates,DOID:1826,epilepsy,FBal0278997,CanA-14F[HMS01880],NA,NA,modeled by FLYBASE:zyd[1]; FB:FBal0265774,FBrf0242318
FBgn0267967,corolla,NA,exacerbates,DOID:10595,Charcot-Marie-Tooth disease,FBal0160932,corolla[d01774],NA,NA,modeled by FLYBASE:GlyRS[P234KY.UAS.Tag:HA]; FB:FBal0297470,FBrf0225414
FBgn0267967,corolla,NA,exacerbates,DOID:10595,Charcot-Marie-Tooth disease,FBal0160932,corolla[d01774],NA,NA,modeled by FLYBASE:Hsap\YARS1[E196K.UAS]; FB:FBal0297460,FBrf0225414
FBgn0267972,Der-1,NA,exacerbates,DOID:0050881,inclusion body myopathy with Paget disease of bone and frontotemporal dementia,FBal0199195,Der-1[GD818],NA,NA,modeled by FLYBASE:TER94[A229E.UAS]; FB:FBal0258035,FBrf0226358
FBgn0267972,Der-1,NA,ameliorates,DOID:0050881,inclusion body myopathy with Paget disease of bone and frontotemporal dementia,FBal0299078,Der-1[UAS.cLa],NA,NA,modeled by FLYBASE:TER94[A229E.UAS]; FB:FBal0258035,FBrf0226358
FBgn0267972,Der-1,NA,ameliorates,DOID:0050881,inclusion body myopathy with Paget disease of bone and frontotemporal dementia,FBal0299078,Der-1[UAS.cLa],NA,NA,modeled by FLYBASE:TER94[R152H.UAS]; FB:FBal0258033,FBrf0226358
FBgn0267972,Der-1,NA,ameliorates,DOID:0050881,inclusion body myopathy with Paget disease of bone and frontotemporal dementia,FBal0299078,Der-1[UAS.cLa],NA,NA,modeled by FLYBASE:TER94[R188Q.UAS]; FB:FBal0258034,FBrf0226358
FBgn0267972,Der-1,NA,ameliorates,DOID:0050881,inclusion body myopathy with Paget disease of bone and frontotemporal dementia,FBal0299079,Der-1[UAS.Tag:FLAG],NA,NA,modeled by FLYBASE:TER94[A229E.UAS]; FB:FBal0258035,FBrf0226358
FBgn0267972,Der-1,NA,ameliorates,DOID:0050881,inclusion body myopathy with Paget disease of bone and frontotemporal dementia,FBal0299082,Der-1[UAS.Tag:MYC.cLa],NA,NA,modeled by FLYBASE:TER94[A229E.UAS]; FB:FBal0258035,FBrf0226358
FBgn0267972,Der-1,NA,ameliorates,DOID:0050881,inclusion body myopathy with Paget disease of bone and frontotemporal dementia,FBal0299083,Der-1[Deltaalpha.UAS],NA,NA,modeled by FLYBASE:TER94[A229E.UAS]; FB:FBal0258035,FBrf0226358
FBgn0267972,Der-1,NA,ameliorates,DOID:0050881,inclusion body myopathy with Paget disease of bone and frontotemporal dementia,FBal0299084,Der-1[L204G.UAS],NA,NA,modeled by FLYBASE:TER94[A229E.UAS]; FB:FBal0258035,FBrf0226358
FBgn0267975,vib,NA,exacerbates,DOID:12858,Huntington's disease,FBal0128967,vib[EP513],NA,NA,modeled by FLYBASE:Hsap\HTT[128Q.1-336.UAS]; FB:FBal0294194,FBrf0203043
FBgn0267975,vib,NA,exacerbates,DOID:12858,Huntington's disease,FBal0151355,vib[EP651],NA,NA,modeled by FLYBASE:Hsap\HTT[128Q.1-336.UAS]; FB:FBal0294194,FBrf0203043
FBgn0267975,vib,NA,ameliorates,DOID:14784,olivopontocerebellar atrophy,FBal0128967,vib[EP513],NA,NA,modeled by FLYBASE:Hsap\ATXN1[82Q.UAS]; FB:FBal0119474,FBrf0203043
FBgn0267975,vib,NA,ameliorates,DOID:14784,olivopontocerebellar atrophy,FBal0151355,vib[EP651],NA,NA,modeled by FLYBASE:Hsap\ATXN1[82Q.UAS]; FB:FBal0119474,FBrf0203043
FBgn0267977,mh,NA,model of,DOID:0111264,Ruijs-Aalfs syndrome,NA,NA,HGNC:25356,SPRTN,IEA,FBrf0241599
FBgn0270927,betaGlu,NA,model of,DOID:12803,Sly syndrome,FBal0348112,betaGlu[GAL4],NA,NA,CEA,FBrf0240720
FBgn0270927,betaGlu,NA,model of,DOID:12803,Sly syndrome,NA,NA,HGNC:4696,GUSB,IEA,FBrf0241599
FBgn0270927,betaGlu,NA,model of,DOID:12803,Sly syndrome,FBal0348112,betaGlu[GAL4],NA,NA,CEA,FBrf0253193
FBgn0270928,VAChT,NA,model of,DOID:0110672,congenital myasthenic syndrome,NA,NA,HGNC:10936,SLC18A3,IEA,FBrf0241599
FBgn0275436,PheRS-m,NA,model of,DOID:0111477,combined oxidative phosphorylation deficiency,NA,NA,HGNC:21062,FARS2,IEA,FBrf0241599
FBgn0275436,PheRS-m,NA,model of,DOID:0112202,developmental and epileptic encephalopathy,FBal0322011,PheRS-m[HMC05742],NA,NA,CEC,FBrf0252192
FBgn0275436,PheRS-m,NA,model of,DOID:0112202,developmental and epileptic encephalopathy,FBal0371472,PheRS-m[KO],NA,NA,CEC,FBrf0252192
FBgn0275436,PheRS-m,NA,model of,DOID:2476,hereditary spastic paraplegia,FBal0371472,PheRS-m[KO],NA,NA,CEA with FLYBASE:Hsap\FARS2[D142Y.UAS]; FB:FBal0371476,FBrf0252192
FBgn0275436,PheRS-m,NA,model of,DOID:0110822,hereditary spastic paraplegia,NA,NA,HGNC:21062,FARS2,IEA,FBrf0241599
FBgn0275436,PheRS-m,NA,model of,DOID:0050702,neonatal period electroclinical syndrome,FBal0371472,PheRS-m[KO],NA,NA,CEA with FLYBASE:Hsap\FARS2[G309S.UAS]; FB:FBal0371475,FBrf0252192
FBgn0278608,Dsp1,NA,exacerbates,DOID:10652,Alzheimer's disease,FBal0089430,Dsp1[EP355],NA,NA,modeled by FLYBASE:Hsap\APP[Aβ42.GMR.Tag:SS(rPENK)]; FB:FBal0246257,FBrf0205107
FBgn0278608,Dsp1,NA,model of,DOID:0111811,syndromic microphthalmia,NA,NA,HGNC:5004,HMGB3,IEA,FBrf0241599
FBgn0283427,FASN1,NA,ameliorates,DOID:10273,heart conduction disease,FBal0234870,FASN1[KK107330],NA,NA,modeled by FLYBASE:eas[2]; FB:FBal0003489,FBrf0212844
FBgn0283442,vas,NA,ameliorates,DOID:0060198,amyotrophic lateral sclerosis,FBal0230998,vas[KK100929],NA,NA,modeled by FLYBASE:Hsap\FUS[R518K.UAS.Tag:HA]; FB:FBal0261074,FBrf0250138
FBgn0283442,vas,NA,ameliorates,DOID:0060198,amyotrophic lateral sclerosis,FBal0230998,vas[KK100929],NA,NA,modeled by FLYBASE:Hsap\FUS[UAS.Tag:HA]; FB:FBal0261073,FBrf0250138
FBgn0283442,vas,NA,ameliorates,DOID:1319,brain cancer,FBal0090073,vas[PH165],NA,NA,modeled by FLYBASE:l(3)mbt[ts1]; FB:FBal0028387,FBrf0212713
FBgn0283450,Glo1,NA,exacerbates,DOID:14330,Parkinson's disease,FBal0236057,Glo1[KK109109],NA,NA,modeled by FLYBASE:Hsap\SNCA[UAS.cFa]; FB:FBal0104766,FBrf0236894
FBgn0283450,Glo1,NA,model of,DOID:9352,type 2 diabetes mellitus,FBal0341193,Glo1[KO],NA,NA,CEA,FBrf0238544
FBgn0283451,br,NA,ameliorates,DOID:0060201,amyotrophic lateral sclerosis,FBal0257082,br[HMS00042],NA,NA,modeled by FLYBASE:Hsap\TARDBP[M.UAS.Tag:FLAG]; FB:FBal0248853,FBrf0251837
FBgn0283461,Drs,NA,ameliorates,DOID:2531,hematologic cancer,FBal0298410,Drs[UAS.ORF.GW.Tag:HA],NA,NA,modeled by FLYBASE:mxc[1]; FB:FBal0031611,FBrf0242692
FBgn0283461,Drs,NA,model of,DOID:1289,neurodegenerative disease,FBal0319749,Drs[UAS.cUa],NA,NA,CEA,FBrf0221530
FBgn0283461,Drs,NA,ameliorates,DOID:1289,neurodegenerative disease,FBal0370461,Drs[TRiP.cUa],NA,NA,modeled by FLYBASE:Zzzz\CAG[127Q.UAS.Tag:HA]; FB:FBal0104696,FBrf0250385
FBgn0283468,slmb,NA,ameliorates,DOID:12858,Huntington's disease,FBal0140922,slmb[UAS.cGa],NA,NA,modeled by FLYBASE:Hsap\HTT[Q128.UAS]; FB:FBal0156385,FBrf0211344
FBgn0283468,slmb,NA,model of,DOID:1838,Menkes disease,FBal0210615,slmb[GD10682],NA,NA,CEA,FBrf0246444
FBgn0283468,slmb,NA,model of,DOID:1838,Menkes disease,FBal0210615,slmb[GD10682],NA,NA,is ameliorated by FLYBASE:ATP7[GD3322]; FB:FBal0198609,FBrf0246444
FBgn0283468,slmb,NA,model of,DOID:1838,Menkes disease,FBal0210615,slmb[GD10682],NA,NA,is ameliorated by FLYBASE:Ctr1A[dN.UAS.Tag:FLAG]; FB:FBal0221300,FBrf0246444
FBgn0283468,slmb,NA,model of,DOID:1838,Menkes disease,FBal0210615,slmb[GD10682],NA,NA,is ameliorated by FLYBASE:cnc[KK101639]; FB:FBal0231405,FBrf0246444
FBgn0283468,slmb,NA,model of,DOID:1838,Menkes disease,FBal0235659,slmb[KK108569],NA,NA,CEA,FBrf0246444
FBgn0283468,slmb,NA,ameliorates,DOID:0060213,frontotemporal dementia and/or amyotrophic lateral sclerosis,FBal0298957,slmb[UAS.vhhGFP4],NA,NA,modeled by FLYBASE:Zzzz\poly-GR[50.UAS.EGFP]; FB:FBal0323573,FBrf0233795
FBgn0283468,slmb,NA,exacerbates,DOID:526,human immunodeficiency,FBal0140922,slmb[UAS.cGa],NA,NA,modeled by FLYBASE:HIV-1\Vpu[UAS.cLa]; FB:FBal0240710,FBrf0218002
FBgn0283469,Vps4,NA,model of,DOID:1094,attention deficit hyperactivity disorder,FBal0245360,Vps4[HM04061],NA,NA,CEA,FBrf0232614
FBgn0283471,wupA,NA,ameliorates,DOID:299,adenocarcinoma,FBal0244861,wupA[JF02172],NA,NA,"modeled by FLYBASE:l(2)gl[GD4047]; FB:FBal0209863, FLYBASE:Ras85D[V12.cUa.UAS]; FB:FBal0276789",FBrf0234419
FBgn0283471,wupA,NA,model of,DOID:299,adenocarcinoma,FBal0244861,wupA[JF02172],NA,NA,"CEA with FLYBASE:l(2)gl[GD4047]; FB:FBal0209863, FLYBASE:Ras85D[V12.cUa.UAS]; FB:FBal0276789",FBrf0234419
FBgn0283471,wupA,NA,model of,DOID:299,adenocarcinoma,FBal0325176,wupA[f06492],NA,NA,CEA,FBrf0234419
FBgn0283471,wupA,NA,model of,DOID:299,adenocarcinoma,FBal0325176,wupA[f06492],NA,NA,CEA with FLYBASE:N[int.U.UAS]; FB:FBal0182588,FBrf0234419
FBgn0283471,wupA,NA,exacerbates,DOID:162,cancer,FBal0244861,wupA[JF02172],NA,NA,modeled by FLYBASE:Rbf[HMS03004]; FB:FBal0266576,FBrf0248245
FBgn0283471,wupA,NA,model of,DOID:0050700,cardiomyopathy,FBal0033188,wupA[hdp-2],NA,NA,CEA,FBrf0137030
FBgn0283471,wupA,NA,model of,DOID:0050700,cardiomyopathy,FBal0033188,wupA[hdp-2],NA,NA,CEA,FBrf0227496
FBgn0283471,wupA,NA,model of,DOID:12930,dilated cardiomyopathy,FBal0033188,wupA[hdp-2],NA,NA,CEA,FBrf0191465
FBgn0283471,wupA,NA,model of,DOID:12930,dilated cardiomyopathy,FBal0033188,wupA[hdp-2],NA,NA,CEA,FBrf0213758
FBgn0283471,wupA,NA,model of,DOID:12930,dilated cardiomyopathy,FBal0033188,wupA[hdp-2],NA,NA,CEA,FBrf0222922
FBgn0283471,wupA,NA,model of,DOID:12930,dilated cardiomyopathy,FBal0033188,wupA[hdp-2],NA,NA,is ameliorated by FLYBASE:SERCA[wt.tinC]; FB:FBal0290411,FBrf0222922
FBgn0283471,wupA,NA,model of,DOID:0110459,dilated cardiomyopathy 1FF,NA,NA,HGNC:11947,TNNI3,IEA,FBrf0241599
FBgn0283471,wupA,NA,model of,DOID:0110460,dilated cardiomyopathy,NA,NA,HGNC:11947,TNNI3,IEA,FBrf0241599
FBgn0283471,wupA,NA,model of,DOID:0111600,distal arthrogryposis,NA,NA,HGNC:11946,TNNI2,IEA,FBrf0241599
FBgn0283471,wupA,NA,model of,DOID:114,heart disease,FBal0033188,wupA[hdp-2],NA,NA,CEA,FBrf0214196
FBgn0283471,wupA,NA,model of,DOID:0110313,hypertrophic cardiomyopathy,NA,NA,HGNC:11947,TNNI3,IEA,FBrf0241599
FBgn0283471,wupA,NA,model of,DOID:397,restrictive cardiomyopathy,NA,NA,HGNC:11947,TNNI3,IEA,FBrf0241599
FBgn0283471,wupA,NA,model of,DOID:0111425,restrictive cardiomyopathy,NA,NA,HGNC:11947,TNNI3,IEA,FBrf0241599
FBgn0283472,S6k,NA,ameliorates,DOID:14330,Parkinson's disease,FBal0103996,S6k[l-1],NA,NA,modeled by FLYBASE:Hsap\LRRK2[UAS.cVa]; FB:FBal0244979,FBrf0232921
FBgn0283472,S6k,NA,ameliorates,DOID:14330,Parkinson's disease,FBal0103996,S6k[l-1],NA,NA,modeled by FLYBASE:Lrrk[UAS.cIa]; FB:FBal0220786,FBrf0232921
FBgn0283472,S6k,NA,exacerbates,DOID:0060369,Parkinson's disease,FBal0141551,S6k[TE.UAS],NA,NA,modeled by FLYBASE:Pink1[B9]; FB:FBal0193144,FBrf0212492
FBgn0283472,S6k,NA,exacerbates,DOID:0060369,Parkinson's disease,FBal0141551,S6k[TE.UAS],NA,NA,modeled by FLYBASE:Pink1[dsRNA.UAS]; FB:FBal0239190,FBrf0212492
FBgn0283472,S6k,NA,exacerbates,DOID:0060369,Parkinson's disease,FBal0141552,S6k[STDETE.UAS],NA,NA,modeled by FLYBASE:Pink1[dsRNA.UAS]; FB:FBal0239190,FBrf0212492
FBgn0283472,S6k,NA,exacerbates,DOID:0060369,Parkinson's disease,FBal0141553,S6k[STDE.UAS],NA,NA,modeled by FLYBASE:Pink1[dsRNA.UAS]; FB:FBal0239190,FBrf0212492
FBgn0283472,S6k,NA,exacerbates,DOID:0060369,Parkinson's disease,FBal0316999,S6k[UAS.cUa],NA,NA,modeled by FLYBASE:Pink1[dsRNA.UAS]; FB:FBal0239190,FBrf0212492
FBgn0283472,S6k,NA,ameliorates,DOID:0060369,Parkinson's disease,FBal0325138,S6k[VDRC.cUa],NA,NA,modeled by FLYBASE:Pink1[dsRNA.UAS]; FB:FBal0239190,FBrf0212492
FBgn0283472,S6k,NA,model of,DOID:0050741,alcohol dependence,FBal0321363,S6k[CA.UAS.cUa],NA,NA,CEA,FBrf0230199
FBgn0283472,S6k,NA,ameliorates,DOID:332,amyotrophic lateral sclerosis,FBal0141554,S6k[KQ.UAS],NA,NA,modeled by FLYBASE:Vap33[P58S.cRa.UAS]; FB:FBal0243927,FBrf0226712
FBgn0283472,S6k,NA,exacerbates,DOID:0060201,amyotrophic lateral sclerosis,FBal0141552,S6k[STDETE.UAS],NA,NA,modeled by FLYBASE:TBPH[UAS.cLa]; FB:FBal0265708,FBrf0230056
FBgn0283472,S6k,NA,ameliorates,DOID:1441,autosomal dominant cerebellar ataxia,FBal0004707,S6k[07084],NA,NA,modeled by FLYBASE:Hsap\ATXN8OS[CTG112.UAS]; FB:FBal0156378,FBrf0174476
FBgn0283472,S6k,NA,ameliorates,DOID:1319,brain cancer,FBal0296354,S6k[dsRNA.UAS.cUa],NA,NA,modeled by FLYBASE:brat[dsRNA.UAS.cUa]; FB:FBal0318071,FBrf0238861
FBgn0283472,S6k,NA,ameliorates,DOID:0060108,brain glioma,FBal0208434,S6k[GD6646],NA,NA,"modeled by FLYBASE:btl::Egfr[λ.UAS]; FB:FBal0065871, FLYBASE:Pi3K92E[UAS.Tag:MYC,Tag:PM(hKRAS)]; FB:FBal0058397",FBrf0206710
