mmus_gene_id,mmus_gene_name,dmel_gene_id,dmel_gene_name,diopt_score
ENSMUSG00000026970,Rbms1,FBgn0052423,shep,11
ENSMUSG00000039607,Rbms3,FBgn0052423,shep,11
ENSMUSG00000024943,Smc5,FBgn0052438,SMC5,16
ENSMUSG00000008140,Emc10,FBgn0052441,EMC10,12
ENSMUSG00000031982,Arv1,FBgn0052442,Arv1,13
ENSMUSG00000035473,Galm,FBgn0052445,CG32445,14
ENSMUSG00000018585,Atox1,FBgn0052446,Atox1,13
ENSMUSG00000028295,Smim8,FBgn0052448,CG32448,13
ENSMUSG00000032570,Atp2c1,FBgn0052451,SPoCk,18
ENSMUSG00000034112,Atp2c2,FBgn0052451,SPoCk,14
ENSMUSG00000015337,Endog,FBgn0052463,Tengl2,10
ENSMUSG00000028024,Enpep,FBgn0052473,CG32473,15
ENSMUSG00000031826,Usp10,FBgn0052479,Usp10,10
ENSMUSG00000000278,Scpep1,FBgn0052483,CG32483,18
ENSMUSG00000057342,Sphk2,FBgn0052484,Sk2,14
ENSMUSG00000061878,Sphk1,FBgn0052484,Sk2,12
ENSMUSG00000043445,Pgp,FBgn0052487,CG32487,15
ENSMUSG00000116165,Pdxp,FBgn0052487,CG32487,12
ENSMUSG00000043445,Pgp,FBgn0052488,CG32488,16
ENSMUSG00000116165,Pdxp,FBgn0052488,CG32488,13
ENSMUSG00000027610,Gss,FBgn0052495,Gss2,16
ENSMUSG00000042216,Sgsm1,FBgn0052506,tbc,14
ENSMUSG00000038351,Sgsm2,FBgn0052506,tbc,13
ENSMUSG00000040883,Tmem205,FBgn0052512,CG32512,8
ENSMUSG00000022438,Parvb,FBgn0052528,parvin,16
ENSMUSG00000030770,Parva,FBgn0052528,parvin,15
ENSMUSG00000040007,Bahd1,FBgn0052529,Hers,9
ENSMUSG00000006019,Dhx34,FBgn0052533,CG32533,16
ENSMUSG00000025041,Nt5c2,FBgn0052549,CG32549,15
ENSMUSG00000030245,Golt1b,FBgn0052576,CG32576,15
ENSMUSG00000103421,Golt1a,FBgn0052576,CG32576,11
ENSMUSG00000103421,Golt1a,FBgn0052576,CG32576,11
ENSMUSG00000035067,Xkr6,FBgn0052579,CG32579,11
ENSMUSG00000020448,Rnf185,FBgn0052581,CG32581,16
ENSMUSG00000015478,Rnf5,FBgn0052581,CG32581,10
ENSMUSG00000002345,Borcs8,FBgn0052590,CG32590,14
ENSMUSG00000027889,Ampd2,FBgn0052626,AMPdeam,16
ENSMUSG00000005686,Ampd3,FBgn0052626,AMPdeam,11
ENSMUSG00000029007,Agtrap,FBgn0052638,CG32638,13
ENSMUSG00000046610,Oacyl,FBgn0052645,CG32645,9
ENSMUSG00000003762,Coq8b,FBgn0052649,Coq8,17
ENSMUSG00000026489,Coq8a,FBgn0052649,Coq8,13
ENSMUSG00000026589,Sec16b,FBgn0052654,Sec16,9
ENSMUSG00000026094,Stk17b,FBgn0052666,Drak,10
ENSMUSG00000071324,Armc2,FBgn0052668,CG32668,11
ENSMUSG00000006641,Slc5a6,FBgn0052669,CG32669,14
ENSMUSG00000020062,Slc5a8,FBgn0052669,CG32669,12
ENSMUSG00000041644,Slc5a12,FBgn0052669,CG32669,11
ENSMUSG00000018567,Gabarap,FBgn0052672,Atg8a,16
ENSMUSG00000030161,Gabarapl1,FBgn0052672,Atg8a,10
ENSMUSG00000018171,Vmp1,FBgn0052675,Tango5,15
ENSMUSG00000035621,Midn,FBgn0052676,stx,11
ENSMUSG00000030519,Apba2,FBgn0052677,X11Lbeta,12
ENSMUSG00000024897,Apba1,FBgn0052677,X11Lbeta,11
ENSMUSG00000078949,R3hdml,FBgn0052679,CG32679,8
ENSMUSG00000021244,Ylpm1,FBgn0052685,ZAP3,11
ENSMUSG00000034158,Lrrc58,FBgn0052687,CG32687,15
ENSMUSG00000056158,Car10,FBgn0052698,CARPB,15
ENSMUSG00000003273,Car11,FBgn0052698,CARPB,13
ENSMUSG00000021608,Lpcat1,FBgn0052699,LPCAT,16
ENSMUSG00000033192,Lpcat2,FBgn0052699,LPCAT,16
ENSMUSG00000033794,Lpcat2b,FBgn0052699,LPCAT,14
ENSMUSG00000026726,Cubn,FBgn0052702,Cubn,13
ENSMUSG00000063704,Mapk15,FBgn0052703,Erk7,16
ENSMUSG00000036376,Abt1,FBgn0052706,CG32706,11
ENSMUSG00000029176,Anapc4,FBgn0052707,APC4,16
ENSMUSG00000036376,Abt1,FBgn0052708,CG32708,14
ENSMUSG00000056770,Setd3,FBgn0052732,Setd3,15
ENSMUSG00000058351,Smim4,FBgn0052736,CG32736,14
ENSMUSG00000021900,Btd,FBgn0052750,CG32750,14
ENSMUSG00000037440,Vnn1,FBgn0052750,CG32750,13
ENSMUSG00000020010,Vnn3,FBgn0052750,CG32750,12
ENSMUSG00000021900,Btd,FBgn0052751,CG32751,15
ENSMUSG00000020010,Vnn3,FBgn0052751,CG32751,12
ENSMUSG00000037440,Vnn1,FBgn0052751,CG32751,12
ENSMUSG00000028136,Snx27,FBgn0052758,Snx27,16
ENSMUSG00000038276,Asic3,FBgn0052792,ppk8,10
ENSMUSG00000042189,Tekt3,FBgn0052819,CG32819,16
ENSMUSG00000039179,Tekt5,FBgn0052819,CG32819,11
ENSMUSG00000042189,Tekt3,FBgn0052820,CG32820,15
ENSMUSG00000039179,Tekt5,FBgn0052820,CG32820,10
ENSMUSG00000027012,Dync1i2,FBgn0052823,Sdic3,14
ENSMUSG00000029757,Dync1i1,FBgn0052823,Sdic3,13
ENSMUSG00000020831,0610010K14Rik,FBgn0052831,CG33695,10
ENSMUSG00000026568,Mpc2,FBgn0052832,CG32832,12
ENSMUSG00000059588,Calcrl,FBgn0052843,Dh31-R,14
ENSMUSG00000023964,Calcr,FBgn0052843,Dh31-R,13
ENSMUSG00000032171,Pin1,FBgn0052845,CG32845,8
ENSMUSG00000020448,Rnf185,FBgn0052847,CG32847,10
ENSMUSG00000028557,Rnf11,FBgn0052850,CG32850,16
ENSMUSG00000029993,Nfu1,FBgn0052857,CG32857,15
ENSMUSG00000039954,Stk32a,FBgn0052944,CG32944,15
ENSMUSG00000029123,Stk32b,FBgn0052944,CG32944,14
ENSMUSG00000015981,Stk32c,FBgn0052944,CG32944,13
ENSMUSG00000015776,Med22,FBgn0052971,CG32971,8
ENSMUSG00000024414,Mrpl27,FBgn0053002,mRpL27,14
ENSMUSG00000046324,Ermp1,FBgn0053012,CG33012,15
ENSMUSG00000035834,Polr3g,FBgn0053051,CG33051,12
ENSMUSG00000040124,Gorab,FBgn0053052,Gorab,11
ENSMUSG00000040771,Oard1,FBgn0053054,CG33054,15
ENSMUSG00000047656,Trpt1,FBgn0053057,CG33057,15
ENSMUSG00000040249,Lrp1,FBgn0053087,LRP1,11
ENSMUSG00000049252,Lrp1b,FBgn0053087,LRP1,11
ENSMUSG00000028737,Aldh4a1,FBgn0053092,P5CDh2,8
ENSMUSG00000016664,Pacsin2,FBgn0053094,Synd,16
ENSMUSG00000040276,Pacsin1,FBgn0053094,Synd,15
ENSMUSG00000027257,Pacsin3,FBgn0053094,Synd,13
ENSMUSG00000003346,Abhd17a,FBgn0053096,CG33096,13
ENSMUSG00000038459,Abhd17c,FBgn0053096,CG33096,13
ENSMUSG00000047368,Abhd17b,FBgn0053096,CG33096,13
ENSMUSG00000026254,Eif4e2,FBgn0053100,eIF4EHP,14
ENSMUSG00000004394,Tmed4,FBgn0053105,p24-2,14
ENSMUSG00000058569,Tmed9,FBgn0053105,p24-2,11
ENSMUSG00000078786,BC024978,FBgn0053108,CG33108,12
ENSMUSG00000006390,Elovl1,FBgn0053110,CG33110,8
ENSMUSG00000021087,Rtn1,FBgn0053113,Rtnl1,12
ENSMUSG00000020458,Rtn4,FBgn0053113,Rtnl1,11
ENSMUSG00000024758,Rtn3,FBgn0053113,Rtnl1,10
ENSMUSG00000075703,Selenoi,FBgn0053116,CG33116,16
ENSMUSG00000000792,Slc5a5,FBgn0053124,CG33124,10
ENSMUSG00000020062,Slc5a8,FBgn0053124,CG33124,10
ENSMUSG00000022548,Apod,FBgn0053126,NLaz,13
ENSMUSG00000023987,Pgc,FBgn0053128,CG33128,10
ENSMUSG00000038828,Tmem214,FBgn0053129,CG33129,13
ENSMUSG00000022707,Gbe1,FBgn0053138,AGBE,17
ENSMUSG00000020642,Rnf144a,FBgn0053144,CG33144,12
ENSMUSG00000044499,Hs3st5,FBgn0053147,Hs3st-A,14
ENSMUSG00000029063,Nadk,FBgn0053156,CG33156,16
ENSMUSG00000038563,Efl1,FBgn0053158,CG33158,16
ENSMUSG00000058173,Smco4,FBgn0053169,CG33169,9
ENSMUSG00000066357,Wdr6,FBgn0053172,CG33172,12
ENSMUSG00000008540,Mgst1,FBgn0053177,CG33177,13
ENSMUSG00000008540,Mgst1,FBgn0053178,CG33178,13
ENSMUSG00000022100,Xpo7,FBgn0053180,Ranbp16,15
ENSMUSG00000040594,Ranbp17,FBgn0053180,Ranbp16,14
ENSMUSG00000013275,Slc41a1,FBgn0053181,CG33181,14
ENSMUSG00000034591,Slc41a2,FBgn0053181,CG33181,14
ENSMUSG00000030089,Slc41a3,FBgn0053181,CG33181,11
ENSMUSG00000028397,Kdm4c,FBgn0053182,Kdm4B,11
ENSMUSG00000033326,Kdm4a,FBgn0053182,Kdm4B,11
ENSMUSG00000024201,Kdm4b,FBgn0053182,Kdm4B,10
ENSMUSG00000021067,Sav1,FBgn0053193,sav,12
ENSMUSG00000036835,Psenen,FBgn0053198,pen-2,17
ENSMUSG00000023909,Paqr4,FBgn0053203,CG33203,14
ENSMUSG00000022948,Setd4,FBgn0053230,CG33230,13
ENSMUSG00000035585,Tsen34,FBgn0053260,Tsen34,12
ENSMUSG00000069020,Urm1,FBgn0053276,Urm1,16
ENSMUSG00000030873,Scnn1b,FBgn0053289,ppk5,10
ENSMUSG00000030062,Rpn1,FBgn0053303,CG33303,17
ENSMUSG00000046610,Oacyl,FBgn0053337,CG33337,13
ENSMUSG00000069633,Pex11g,FBgn0053474,CG33474,9
ENSMUSG00000023931,Efhb,FBgn0053489,CG33489,8
ENSMUSG00000023931,Efhb,FBgn0053490,CG33490,9
ENSMUSG00000027012,Dync1i2,FBgn0053497,Sdic2,16
ENSMUSG00000029757,Dync1i1,FBgn0053497,Sdic2,16
ENSMUSG00000027012,Dync1i2,FBgn0053499,Sdic4,13
ENSMUSG00000029757,Dync1i1,FBgn0053499,Sdic4,13
ENSMUSG00000029993,Nfu1,FBgn0053502,CG33502,15
ENSMUSG00000041506,Rrp9,FBgn0053505,U3-55K,16
ENSMUSG00000036975,Tmem177,FBgn0053506,CG33506,13
ENSMUSG00000002771,Grin2d,FBgn0053513,Nmdar2,15
ENSMUSG00000020734,Grin2c,FBgn0053513,Nmdar2,13
ENSMUSG00000030209,Grin2b,FBgn0053513,Nmdar2,11
ENSMUSG00000059003,Grin2a,FBgn0053513,Nmdar2,11
ENSMUSG00000032259,Drd2,FBgn0053517,Dop2R,10
ENSMUSG00000061778,Mospd2,FBgn0053523,CG33523,16
ENSMUSG00000039220,Ppp1r10,FBgn0053526,PNUTS,11
ENSMUSG00000003534,Ddr1,FBgn0053531,Ddr,12
ENSMUSG00000026674,Ddr2,FBgn0053531,Ddr,12
ENSMUSG00000096145,Vkorc1,FBgn0053544,Vkor,17
ENSMUSG00000066735,Vkorc1l1,FBgn0053544,Vkor,13
ENSMUSG00000037386,Rims2,FBgn0053547,Rim,13
ENSMUSG00000041670,Rims1,FBgn0053547,Rim,12
ENSMUSG00000045482,Trrap,FBgn0053554,Nipped-A,13
ENSMUSG00000034161,Scx,FBgn0053557,CG33557,10
ENSMUSG00000068079,Tcf15,FBgn0053557,CG33557,10
ENSMUSG00000044982,Sft2d3,FBgn0053635,CG33635,13
ENSMUSG00000054423,Cadps,FBgn0053653,Cadps,16
ENSMUSG00000017978,Cadps2,FBgn0053653,Cadps,14
ENSMUSG00000038803,Ost4,FBgn0053774,CG33774,9
ENSMUSG00000081058,H3c15,FBgn0053803,His3:CG33803,12
ENSMUSG00000081058,H3c15,FBgn0053806,His3:CG33806,12
ENSMUSG00000049932,H2ax,FBgn0053808,His2A:CG33808,13
ENSMUSG00000060032,H2aj,FBgn0053808,His2A:CG33808,13
ENSMUSG00000060081,H2ac1,FBgn0053808,His2A:CG33808,12
ENSMUSG00000061991,H2ac10,FBgn0053808,His2A:CG33808,12
ENSMUSG00000069302,H2ac12,FBgn0053808,His2A:CG33808,12
ENSMUSG00000078851,H2aw,FBgn0053808,His2A:CG33808,12
ENSMUSG00000081058,H3c15,FBgn0053809,His3:CG33809,12
ENSMUSG00000081058,H3c15,FBgn0053812,His3:CG33812,13
ENSMUSG00000049932,H2ax,FBgn0053814,His2A:CG33814,13
ENSMUSG00000060032,H2aj,FBgn0053814,His2A:CG33814,13
ENSMUSG00000060081,H2ac1,FBgn0053814,His2A:CG33814,12
ENSMUSG00000061991,H2ac10,FBgn0053814,His2A:CG33814,12
ENSMUSG00000069302,H2ac12,FBgn0053814,His2A:CG33814,12
ENSMUSG00000078851,H2aw,FBgn0053814,His2A:CG33814,12
ENSMUSG00000081058,H3c15,FBgn0053815,His3:CG33815,12
ENSMUSG00000049932,H2ax,FBgn0053817,His2A:CG33817,13
ENSMUSG00000060032,H2aj,FBgn0053817,His2A:CG33817,13
ENSMUSG00000060081,H2ac1,FBgn0053817,His2A:CG33817,12
ENSMUSG00000061991,H2ac10,FBgn0053817,His2A:CG33817,12
ENSMUSG00000069302,H2ac12,FBgn0053817,His2A:CG33817,12
ENSMUSG00000078851,H2aw,FBgn0053817,His2A:CG33817,12
ENSMUSG00000081058,H3c15,FBgn0053818,His3:CG33818,12
ENSMUSG00000049932,H2ax,FBgn0053820,His2A:CG33820,13
ENSMUSG00000060032,H2aj,FBgn0053820,His2A:CG33820,13
ENSMUSG00000060081,H2ac1,FBgn0053820,His2A:CG33820,12
ENSMUSG00000061991,H2ac10,FBgn0053820,His2A:CG33820,12
ENSMUSG00000069302,H2ac12,FBgn0053820,His2A:CG33820,12
ENSMUSG00000078851,H2aw,FBgn0053820,His2A:CG33820,12
ENSMUSG00000081058,H3c15,FBgn0053821,His3:CG33821,12
ENSMUSG00000049932,H2ax,FBgn0053823,His2A:CG33823,13
ENSMUSG00000060032,H2aj,FBgn0053823,His2A:CG33823,13
ENSMUSG00000060081,H2ac1,FBgn0053823,His2A:CG33823,12
ENSMUSG00000061991,H2ac10,FBgn0053823,His2A:CG33823,12
ENSMUSG00000069302,H2ac12,FBgn0053823,His2A:CG33823,12
ENSMUSG00000078851,H2aw,FBgn0053823,His2A:CG33823,12
ENSMUSG00000081058,H3c15,FBgn0053824,His3:CG33824,13
ENSMUSG00000049932,H2ax,FBgn0053826,His2A:CG33826,13
ENSMUSG00000060032,H2aj,FBgn0053826,His2A:CG33826,13
ENSMUSG00000060081,H2ac1,FBgn0053826,His2A:CG33826,12
ENSMUSG00000061991,H2ac10,FBgn0053826,His2A:CG33826,12
ENSMUSG00000069302,H2ac12,FBgn0053826,His2A:CG33826,12
ENSMUSG00000078851,H2aw,FBgn0053826,His2A:CG33826,12
ENSMUSG00000081058,H3c15,FBgn0053827,His3:CG33827,12
ENSMUSG00000049932,H2ax,FBgn0053829,His2A:CG33829,13
ENSMUSG00000060032,H2aj,FBgn0053829,His2A:CG33829,13
ENSMUSG00000060081,H2ac1,FBgn0053829,His2A:CG33829,12
ENSMUSG00000061991,H2ac10,FBgn0053829,His2A:CG33829,12
ENSMUSG00000069302,H2ac12,FBgn0053829,His2A:CG33829,12
ENSMUSG00000078851,H2aw,FBgn0053829,His2A:CG33829,12
ENSMUSG00000081058,H3c15,FBgn0053830,His3:CG33830,12
ENSMUSG00000049932,H2ax,FBgn0053832,His2A:CG33832,13
ENSMUSG00000060032,H2aj,FBgn0053832,His2A:CG33832,13
ENSMUSG00000060081,H2ac1,FBgn0053832,His2A:CG33832,12
ENSMUSG00000061991,H2ac10,FBgn0053832,His2A:CG33832,12
ENSMUSG00000069302,H2ac12,FBgn0053832,His2A:CG33832,12
ENSMUSG00000078851,H2aw,FBgn0053832,His2A:CG33832,12
ENSMUSG00000081058,H3c15,FBgn0053833,His3:CG33833,13
ENSMUSG00000049932,H2ax,FBgn0053835,His2A:CG33835,13
ENSMUSG00000060032,H2aj,FBgn0053835,His2A:CG33835,13
ENSMUSG00000060081,H2ac1,FBgn0053835,His2A:CG33835,12
ENSMUSG00000061991,H2ac10,FBgn0053835,His2A:CG33835,12
ENSMUSG00000069302,H2ac12,FBgn0053835,His2A:CG33835,12
ENSMUSG00000078851,H2aw,FBgn0053835,His2A:CG33835,12
ENSMUSG00000069267,H3c2,FBgn0053836,His3:CG33836,13
ENSMUSG00000069310,H3c3,FBgn0053836,His3:CG33836,13
ENSMUSG00000099583,H3c4,FBgn0053836,His3:CG33836,13
ENSMUSG00000100210,H3c7,FBgn0053836,His3:CG33836,13
ENSMUSG00000049932,H2ax,FBgn0053838,His2A:CG33838,13
ENSMUSG00000060032,H2aj,FBgn0053838,His2A:CG33838,13
ENSMUSG00000060081,H2ac1,FBgn0053838,His2A:CG33838,12
ENSMUSG00000061991,H2ac10,FBgn0053838,His2A:CG33838,12
ENSMUSG00000069302,H2ac12,FBgn0053838,His2A:CG33838,12
ENSMUSG00000078851,H2aw,FBgn0053838,His2A:CG33838,12
ENSMUSG00000081058,H3c15,FBgn0053839,His3:CG33839,12
ENSMUSG00000049932,H2ax,FBgn0053841,His2A:CG33841,13
ENSMUSG00000060032,H2aj,FBgn0053841,His2A:CG33841,13
ENSMUSG00000060081,H2ac1,FBgn0053841,His2A:CG33841,12
ENSMUSG00000061991,H2ac10,FBgn0053841,His2A:CG33841,12
ENSMUSG00000069302,H2ac12,FBgn0053841,His2A:CG33841,12
ENSMUSG00000078851,H2aw,FBgn0053841,His2A:CG33841,12
ENSMUSG00000081058,H3c15,FBgn0053842,His3:CG33842,12
ENSMUSG00000049932,H2ax,FBgn0053844,His2A:CG33844,13
ENSMUSG00000060032,H2aj,FBgn0053844,His2A:CG33844,13
ENSMUSG00000060081,H2ac1,FBgn0053844,His2A:CG33844,12
ENSMUSG00000061991,H2ac10,FBgn0053844,His2A:CG33844,12
ENSMUSG00000069302,H2ac12,FBgn0053844,His2A:CG33844,12
ENSMUSG00000078851,H2aw,FBgn0053844,His2A:CG33844,12
ENSMUSG00000081058,H3c15,FBgn0053845,His3:CG33845,13
ENSMUSG00000049932,H2ax,FBgn0053847,His2A:CG33847,13
ENSMUSG00000060032,H2aj,FBgn0053847,His2A:CG33847,13
ENSMUSG00000060081,H2ac1,FBgn0053847,His2A:CG33847,12
ENSMUSG00000061991,H2ac10,FBgn0053847,His2A:CG33847,12
ENSMUSG00000069302,H2ac12,FBgn0053847,His2A:CG33847,12
ENSMUSG00000078851,H2aw,FBgn0053847,His2A:CG33847,12
ENSMUSG00000081058,H3c15,FBgn0053848,His3:CG33848,12
ENSMUSG00000049932,H2ax,FBgn0053850,His2A:CG33850,13
ENSMUSG00000060032,H2aj,FBgn0053850,His2A:CG33850,13
ENSMUSG00000060081,H2ac1,FBgn0053850,His2A:CG33850,12
ENSMUSG00000061991,H2ac10,FBgn0053850,His2A:CG33850,12
ENSMUSG00000069302,H2ac12,FBgn0053850,His2A:CG33850,12
ENSMUSG00000078851,H2aw,FBgn0053850,His2A:CG33850,12
ENSMUSG00000081058,H3c15,FBgn0053851,His3:CG33851,12
ENSMUSG00000049932,H2ax,FBgn0053853,His2A:CG33853,13
ENSMUSG00000060032,H2aj,FBgn0053853,His2A:CG33853,13
ENSMUSG00000060081,H2ac1,FBgn0053853,His2A:CG33853,12
ENSMUSG00000061991,H2ac10,FBgn0053853,His2A:CG33853,12
ENSMUSG00000063689,H2ac21,FBgn0053853,His2A:CG33853,12
ENSMUSG00000069302,H2ac12,FBgn0053853,His2A:CG33853,12
ENSMUSG00000078851,H2aw,FBgn0053853,His2A:CG33853,12
ENSMUSG00000081058,H3c15,FBgn0053854,His3:CG33854,12
ENSMUSG00000049932,H2ax,FBgn0053856,His2A:CG33856,12
ENSMUSG00000060032,H2aj,FBgn0053856,His2A:CG33856,12
ENSMUSG00000063689,H2ac21,FBgn0053856,His2A:CG33856,12
ENSMUSG00000081058,H3c15,FBgn0053857,His3:CG33857,13
ENSMUSG00000049932,H2ax,FBgn0053859,His2A:CG33859,13
ENSMUSG00000060032,H2aj,FBgn0053859,His2A:CG33859,13
ENSMUSG00000063689,H2ac21,FBgn0053859,His2A:CG33859,13
ENSMUSG00000081058,H3c15,FBgn0053860,His3:CG33860,12
ENSMUSG00000049932,H2ax,FBgn0053862,His2A:CG33862,13
ENSMUSG00000060032,H2aj,FBgn0053862,His2A:CG33862,13
ENSMUSG00000060081,H2ac1,FBgn0053862,His2A:CG33862,12
ENSMUSG00000061991,H2ac10,FBgn0053862,His2A:CG33862,12
ENSMUSG00000069302,H2ac12,FBgn0053862,His2A:CG33862,12
ENSMUSG00000078851,H2aw,FBgn0053862,His2A:CG33862,12
ENSMUSG00000081058,H3c15,FBgn0053863,His3:CG33863,12
ENSMUSG00000049932,H2ax,FBgn0053865,His2A:CG33865,13
ENSMUSG00000060032,H2aj,FBgn0053865,His2A:CG33865,13
ENSMUSG00000060081,H2ac1,FBgn0053865,His2A:CG33865,12
ENSMUSG00000061991,H2ac10,FBgn0053865,His2A:CG33865,12
ENSMUSG00000069302,H2ac12,FBgn0053865,His2A:CG33865,12
ENSMUSG00000078851,H2aw,FBgn0053865,His2A:CG33865,12
ENSMUSG00000081058,H3c15,FBgn0053866,His3:CG33866,13
ENSMUSG00000047246,H2bc6,FBgn0053868,His2B:CG33868,13
ENSMUSG00000062727,H2bc12,FBgn0053868,His2B:CG33868,13
ENSMUSG00000050799,H2bc1,FBgn0053868,His2B:CG33868,12
ENSMUSG00000068854,H2bc21,FBgn0053868,His2B:CG33868,12
ENSMUSG00000069300,H2bc11,FBgn0053868,His2B:CG33868,12
ENSMUSG00000075031,H2bc3,FBgn0053868,His2B:CG33868,12
ENSMUSG00000105827,H2bc18,FBgn0053868,His2B:CG33868,12
ENSMUSG00000105827,H2bc18,FBgn0053868,His2B:CG33868,12
ENSMUSG00000091405,H4c14,FBgn0053869,His4:CG33869,10
ENSMUSG00000047246,H2bc6,FBgn0053870,His2B:CG33870,13
ENSMUSG00000062727,H2bc12,FBgn0053870,His2B:CG33870,13
ENSMUSG00000050799,H2bc1,FBgn0053870,His2B:CG33870,12
ENSMUSG00000068854,H2bc21,FBgn0053870,His2B:CG33870,12
ENSMUSG00000069300,H2bc11,FBgn0053870,His2B:CG33870,12
ENSMUSG00000075031,H2bc3,FBgn0053870,His2B:CG33870,12
ENSMUSG00000105827,H2bc18,FBgn0053870,His2B:CG33870,12
ENSMUSG00000105827,H2bc18,FBgn0053870,His2B:CG33870,12
ENSMUSG00000091405,H4c14,FBgn0053871,His4:CG33871,10
ENSMUSG00000047246,H2bc6,FBgn0053872,His2B:CG33872,13
ENSMUSG00000058385,H2bc8,FBgn0053872,His2B:CG33872,13
ENSMUSG00000062727,H2bc12,FBgn0053872,His2B:CG33872,13
ENSMUSG00000091405,H4c14,FBgn0053873,His4:CG33873,10
ENSMUSG00000047246,H2bc6,FBgn0053874,His2B:CG33874,13
ENSMUSG00000062727,H2bc12,FBgn0053874,His2B:CG33874,13
ENSMUSG00000050799,H2bc1,FBgn0053874,His2B:CG33874,12
ENSMUSG00000068854,H2bc21,FBgn0053874,His2B:CG33874,12
ENSMUSG00000069300,H2bc11,FBgn0053874,His2B:CG33874,12
ENSMUSG00000075031,H2bc3,FBgn0053874,His2B:CG33874,12
ENSMUSG00000105827,H2bc18,FBgn0053874,His2B:CG33874,12
ENSMUSG00000105827,H2bc18,FBgn0053874,His2B:CG33874,12
ENSMUSG00000091405,H4c14,FBgn0053875,His4:CG33875,10
ENSMUSG00000047246,H2bc6,FBgn0053876,His2B:CG33876,13
ENSMUSG00000062727,H2bc12,FBgn0053876,His2B:CG33876,13
ENSMUSG00000050799,H2bc1,FBgn0053876,His2B:CG33876,12
ENSMUSG00000068854,H2bc21,FBgn0053876,His2B:CG33876,12
ENSMUSG00000069300,H2bc11,FBgn0053876,His2B:CG33876,12
ENSMUSG00000075031,H2bc3,FBgn0053876,His2B:CG33876,12
ENSMUSG00000105827,H2bc18,FBgn0053876,His2B:CG33876,12
ENSMUSG00000105827,H2bc18,FBgn0053876,His2B:CG33876,12
ENSMUSG00000091405,H4c14,FBgn0053877,His4:CG33877,10
ENSMUSG00000047246,H2bc6,FBgn0053878,His2B:CG33878,13
ENSMUSG00000062727,H2bc12,FBgn0053878,His2B:CG33878,13
ENSMUSG00000050799,H2bc1,FBgn0053878,His2B:CG33878,12
ENSMUSG00000068854,H2bc21,FBgn0053878,His2B:CG33878,12
ENSMUSG00000069300,H2bc11,FBgn0053878,His2B:CG33878,12
ENSMUSG00000075031,H2bc3,FBgn0053878,His2B:CG33878,12
ENSMUSG00000105827,H2bc18,FBgn0053878,His2B:CG33878,12
ENSMUSG00000105827,H2bc18,FBgn0053878,His2B:CG33878,12
ENSMUSG00000091405,H4c14,FBgn0053879,His4:CG33879,10
ENSMUSG00000047246,H2bc6,FBgn0053880,His2B:CG33880,13
ENSMUSG00000062727,H2bc12,FBgn0053880,His2B:CG33880,13
ENSMUSG00000050799,H2bc1,FBgn0053880,His2B:CG33880,12
ENSMUSG00000068854,H2bc21,FBgn0053880,His2B:CG33880,12
ENSMUSG00000069300,H2bc11,FBgn0053880,His2B:CG33880,12
ENSMUSG00000075031,H2bc3,FBgn0053880,His2B:CG33880,12
ENSMUSG00000105827,H2bc18,FBgn0053880,His2B:CG33880,12
ENSMUSG00000105827,H2bc18,FBgn0053880,His2B:CG33880,12
ENSMUSG00000091405,H4c14,FBgn0053881,His4:CG33881,10
ENSMUSG00000047246,H2bc6,FBgn0053882,His2B:CG33882,13
ENSMUSG00000062727,H2bc12,FBgn0053882,His2B:CG33882,13
ENSMUSG00000050799,H2bc1,FBgn0053882,His2B:CG33882,12
ENSMUSG00000068854,H2bc21,FBgn0053882,His2B:CG33882,12
ENSMUSG00000069300,H2bc11,FBgn0053882,His2B:CG33882,12
ENSMUSG00000075031,H2bc3,FBgn0053882,His2B:CG33882,12
ENSMUSG00000105827,H2bc18,FBgn0053882,His2B:CG33882,12
ENSMUSG00000105827,H2bc18,FBgn0053882,His2B:CG33882,12
ENSMUSG00000091405,H4c14,FBgn0053883,His4:CG33883,10
ENSMUSG00000047246,H2bc6,FBgn0053884,His2B:CG33884,13
ENSMUSG00000062727,H2bc12,FBgn0053884,His2B:CG33884,13
ENSMUSG00000050799,H2bc1,FBgn0053884,His2B:CG33884,12
ENSMUSG00000068854,H2bc21,FBgn0053884,His2B:CG33884,12
ENSMUSG00000069300,H2bc11,FBgn0053884,His2B:CG33884,12
ENSMUSG00000075031,H2bc3,FBgn0053884,His2B:CG33884,12
ENSMUSG00000105827,H2bc18,FBgn0053884,His2B:CG33884,12
ENSMUSG00000105827,H2bc18,FBgn0053884,His2B:CG33884,12
ENSMUSG00000091405,H4c14,FBgn0053885,His4:CG33885,10
ENSMUSG00000047246,H2bc6,FBgn0053886,His2B:CG33886,13
ENSMUSG00000062727,H2bc12,FBgn0053886,His2B:CG33886,13
ENSMUSG00000050799,H2bc1,FBgn0053886,His2B:CG33886,12
ENSMUSG00000068854,H2bc21,FBgn0053886,His2B:CG33886,12
ENSMUSG00000069300,H2bc11,FBgn0053886,His2B:CG33886,12
ENSMUSG00000075031,H2bc3,FBgn0053886,His2B:CG33886,12
ENSMUSG00000105827,H2bc18,FBgn0053886,His2B:CG33886,12
ENSMUSG00000105827,H2bc18,FBgn0053886,His2B:CG33886,12
ENSMUSG00000091405,H4c14,FBgn0053887,His4:CG33887,10
