ontology,GO.ID,Term,Annotated,Significant,Expected,classicFisher,bonferroni,bh,foldEnrichment
CC,GO:0070013,intracellular organelle lumen,6611,28,15.38,0.00020,0.127,0.003419230769230769,1.82
CC,GO:0005911,cell-cell junction,526,7,1.22,0.00020,0.127,0.003419230769230769,5.74
CC,GO:0099081,supramolecular polymer,1111,10,2.59,0.00021,0.13335,0.003419230769230769,3.86
CC,GO:0032838,plasma membrane bounded cell projection ...,235,5,0.55,0.00021,0.13335,0.003419230769230769,9.09
CC,GO:0005737,cytoplasm,13276,43,30.89,0.00022,0.13970000000000002,0.0034925,1.39
CC,GO:0043025,neuronal cell body,536,7,1.25,0.00023,0.14605,0.0035621951219512197,5.6
CC,GO:0098590,plasma membrane region,1370,11,3.19,0.00026,0.1651,0.0038395348837209297,3.45
CC,GO:0043231,intracellular membrane-bounded organelle,13894,44,32.33,0.00026,0.1651,0.0038395348837209297,1.36
CC,GO:0099572,postsynaptic specialization,387,6,0.9,0.00027,0.17145,0.003896590909090909,6.67
CC,GO:0098984,neuron to neuron synapse,392,6,0.91,0.00029,0.18415,0.004092222222222222,6.59
CC,GO:0043227,membrane-bounded organelle,15204,46,35.38,0.00040,0.254,0.005521739130434783,1.3
CC,GO:0045202,synapse,1456,11,3.39,0.00043,0.27305,0.005809574468085106,3.24
CC,GO:0009925,basal plasma membrane,282,5,0.66,0.00049,0.31115,0.006482291666666667,7.58
CC,GO:1902494,catalytic complex,1523,11,3.54,0.00063,0.40005,0.008164285714285714,3.11
CC,GO:0031594,neuromuscular junction,73,3,0.17,0.00066,0.4191,0.00821764705882353,17.65
CC,GO:0045178,basal part of cell,301,5,0.7,0.00066,0.4191,0.00821764705882353,7.14
CC,GO:0005874,microtubule,466,6,1.08,0.00072,0.45720000000000005,0.008792307692307693,5.56
CC,GO:0000922,spindle pole,178,4,0.41,0.00078,0.4953,0.009345283018867926,9.76
CC,GO:0044291,cell-cell contact zone,80,3,0.19,0.00086,0.5461,0.010112962962962962,15.79
CC,GO:0048786,presynaptic active zone,83,3,0.19,0.00096,0.6096,0.011083636363636363,15.79
CC,GO:0098794,postsynapse,695,7,1.62,0.00108,0.6858,0.012246428571428571,4.32
CC,GO:0098685,Schaffer collateral - CA1 synapse,88,3,0.2,0.00113,0.7175499999999999,0.01258859649122807,15
CC,GO:0036477,somatodendritic compartment,921,8,2.14,0.00121,0.76835,0.013247413793103449,3.74
CC,GO:0005622,intracellular anatomical structure,16937,48,39.41,0.00127,0.80645,0.013668644067796611,1.22
CC,GO:0015629,actin cytoskeleton,535,6,1.24,0.00146,0.9270999999999999,0.015451666666666667,4.84
CC,GO:0098562,cytoplasmic side of membrane,213,4,0.5,0.00152,0.9652000000000001,0.01582295081967213,8
CC,GO:0048471,perinuclear region of cytoplasm,791,7,1.84,0.00226,1,0.023146774193548388,3.8
CC,GO:0044295,axonal growth cone,31,2,0.07,0.00236,1,0.023787301587301586,28.57
CC,GO:0016342,catenin complex,32,2,0.07,0.00252,1,0.025003125,28.57
CC,GO:0097060,synaptic membrane,414,5,0.96,0.00270,1,0.02637692307692308,5.21
CC,GO:0140513,nuclear protein-containing complex,1302,9,3.03,0.00284,1,0.027324242424242424,2.97
CC,GO:0005819,spindle,422,5,0.98,0.00293,1,0.027547794117647056,5.1
CC,GO:0016323,basolateral plasma membrane,256,4,0.6,0.00295,1,0.027547794117647056,6.67
CC,GO:0032839,dendrite cytoplasm,36,2,0.08,0.00318,1,0.029265217391304346,25
CC,GO:0034451,centriolar satellite,127,3,0.3,0.00323,1,0.029300714285714284,10
CC,GO:0016514,SWI/SNF complex,37,2,0.09,0.00336,1,0.029897916666666666,22.22
CC,GO:0099513,polymeric cytoskeletal fiber,851,7,1.98,0.00339,1,0.029897916666666666,3.54
CC,GO:0031252,cell leading edge,451,5,1.05,0.00389,1,0.03383767123287671,4.76
CC,GO:0005815,microtubule organizing center,888,7,2.07,0.00428,1,0.03672702702702702,3.38
CC,GO:0005813,centrosome,667,6,1.55,0.00437,1,0.03699933333333333,3.87
CC,GO:0150034,distal axon,308,4,0.72,0.00569,1,0.047541447368421044,5.56
CC,GO:0099503,secretory vesicle,1189,8,2.77,0.00583,1,0.04807857142857143,2.89
CC,GO:0042734,presynaptic membrane,159,3,0.37,0.00605,1,0.04871012658227848,8.11
CC,GO:0014704,intercalated disc,50,2,0.12,0.00606,1,0.04871012658227848,16.67
CC,GO:0005875,microtubule associated complex,170,3,0.4,0.00727,1,0.056453048780487805,7.5
CC,GO:0005773,vacuole,980,7,2.28,0.00727,1,0.056453048780487805,3.07
CC,GO:0032154,cleavage furrow,55,2,0.13,0.00729,1,0.056453048780487805,15.38
CC,GO:0001772,immunological synapse,57,2,0.13,0.00781,1,0.05975120481927711,15.38
CC,GO:0030141,secretory granule,1005,7,2.34,0.00830,1,0.06165406976744186,2.99
CC,GO:0008287,protein serine/threonine phosphatase com...,59,2,0.14,0.00835,1,0.06165406976744186,14.29
CC,GO:1903293,phosphatase complex,59,2,0.14,0.00835,1,0.06165406976744186,14.29
CC,GO:0009898,cytoplasmic side of plasma membrane,184,3,0.43,0.00902,1,0.06583563218390805,6.98
CC,GO:0030426,growth cone,187,3,0.44,0.00943,1,0.06804602272727273,6.82
CC,GO:0030427,site of polarized growth,193,3,0.45,0.01027,1,0.0732747191011236,6.67
CC,GO:0016328,lateral plasma membrane,67,2,0.16,0.01066,1,0.07521222222222222,12.5
CC,GO:0043197,dendritic spine,197,3,0.46,0.01085,1,0.07571153846153847,6.52
CC,GO:0044309,neuron spine,198,3,0.46,0.01100,1,0.07592391304347826,6.52
CC,GO:0045121,membrane raft,382,4,0.89,0.01192,1,0.08052340425531915,4.49
CC,GO:0098857,membrane microdomain,382,4,0.89,0.01192,1,0.08052340425531915,4.49
CC,GO:0031410,cytoplasmic vesicle,2869,13,6.68,0.01239,1,0.08222268041237113,1.95
CC,GO:0097708,intracellular vesicle,2872,13,6.68,0.01249,1,0.08222268041237113,1.95
CC,GO:0044304,main axon,73,2,0.17,0.01256,1,0.08222268041237113,11.76
CC,GO:0000118,histone deacetylase complex,75,2,0.17,0.01322,1,0.0847949494949495,11.76
CC,GO:0000794,condensed nuclear chromosome,75,2,0.17,0.01322,1,0.0847949494949495,11.76
CC,GO:0000775,"chromosome, centromeric region",214,3,0.5,0.01355,1,0.0860425,6
CC,GO:0032153,cell division site,77,2,0.18,0.01390,1,0.08739108910891089,11.11
CC,GO:0030027,lamellipodium,221,3,0.51,0.01477,1,0.09195049019607843,5.88
CC,GO:0010494,cytoplasmic stress granule,80,2,0.19,0.01494,1,0.09210582524271846,10.53
CC,GO:0000792,heterochromatin,81,2,0.19,0.01530,1,0.09293551401869159,10.53
CC,GO:0000323,lytic vacuole,875,6,2.04,0.01554,1,0.09293551401869159,2.94
CC,GO:0005764,lysosome,875,6,2.04,0.01554,1,0.09293551401869159,2.94
CC,GO:0005905,clathrin-coated pit,82,2,0.19,0.01566,1,0.09293551401869159,10.53
CC,GO:0031982,vesicle,4734,18,11.02,0.01724,1,0.10136481481481481,1.63
CC,GO:0030016,myofibril,243,3,0.57,0.01897,1,0.11051330275229358,5.26
CC,GO:0030864,cortical actin cytoskeleton,92,2,0.21,0.01945,1,0.11227954545454544,9.52
CC,GO:0098858,actin-based cell projection,249,3,0.58,0.02022,1,0.11567297297297296,5.17
CC,GO:0000228,nuclear chromosome,250,3,0.58,0.02043,1,0.11583080357142857,5.17
CC,GO:0043292,contractile fiber,252,3,0.59,0.02086,1,0.11639826086956521,5.08
CC,GO:0005604,basement membrane,96,2,0.22,0.02106,1,0.11639826086956521,9.09
CC,GO:0000793,condensed chromosome,253,3,0.59,0.02108,1,0.11639826086956521,5.08
CC,GO:0045177,apical part of cell,475,4,1.11,0.02444,1,0.13378793103448278,3.6
CC,GO:0036464,cytoplasmic ribonucleoprotein granule,274,3,0.64,0.02590,1,0.14056837606837608,4.69
CC,GO:0005794,Golgi apparatus,1862,9,4.33,0.02651,1,0.14265974576271187,2.08
CC,GO:1902911,protein kinase complex,114,2,0.27,0.02898,1,0.15464117647058823,7.41
CC,GO:0035770,ribonucleoprotein granule,294,3,0.68,0.03101,1,0.16409458333333335,4.41
CC,GO:0016605,PML body,119,2,0.28,0.03136,1,0.16457520661157024,7.14
CC,GO:0030863,cortical cytoskeleton,121,2,0.28,0.03233,1,0.16827499999999998,7.14
CC,GO:0016020,membrane,11162,33,25.97,0.03295,1,0.17010772357723578,1.27
CC,GO:0030175,filopodium,124,2,0.29,0.03381,1,0.17313991935483872,6.9
CC,GO:0000785,chromatin,1339,7,3.12,0.03448,1,0.1751584,2.24
CC,GO:0045111,intermediate filament cytoskeleton,311,3,0.72,0.03574,1,0.17789921875,4.17
CC,GO:0016363,nuclear matrix,128,2,0.3,0.03582,1,0.17789921875,6.67
CC,GO:0005694,chromosome,1965,9,4.57,0.03586,1,0.17789921875,1.97
CC,GO:0005923,bicellular tight junction,130,2,0.3,0.03685,1,0.18139341085271318,6.67
CC,GO:0044853,plasma membrane raft,131,2,0.3,0.03737,1,0.18253807692307694,6.67
CC,GO:0071944,cell periphery,7498,24,17.45,0.03900,1,0.1887681818181818,1.38
CC,GO:0098793,presynapse,552,4,1.28,0.03924,1,0.1887681818181818,3.12
CC,GO:0070160,tight junction,137,2,0.32,0.04052,1,0.19313407407407404,6.25
CC,GO:0019898,extrinsic component of membrane,328,3,0.76,0.04082,1,0.19313407407407404,3.95
CC,GO:0030018,Z disc,138,2,0.32,0.04106,1,0.19313407407407404,6.25
CC,GO:0005774,vacuolar membrane,576,4,1.34,0.04471,1,0.20808812949640287,2.99
CC,GO:0001931,uropod,20,1,0.05,0.04555,1,0.20808812949640287,20
CC,GO:0031254,cell trailing edge,20,1,0.05,0.04555,1,0.20808812949640287,20
CC,GO:1905354,exoribonuclease complex,20,1,0.05,0.04555,1,0.20808812949640287,20
CC,GO:0031674,I band,149,2,0.35,0.04713,1,0.21065243055555555,5.71
CC,GO:0042383,sarcolemma,149,2,0.35,0.04713,1,0.21065243055555555,5.71
CC,GO:0034399,nuclear periphery,150,2,0.35,0.04770,1,0.21065243055555555,5.71
CC,GO:0016460,myosin II complex,21,1,0.05,0.04777,1,0.21065243055555555,20
CC,GO:0042827,platelet dense granule,21,1,0.05,0.04777,1,0.21065243055555555,20
CC,GO:0043296,apical junction complex,153,2,0.36,0.04942,1,0.21419530201342282,5.56
CC,GO:0005721,pericentric heterochromatin,22,1,0.05,0.04999,1,0.21419530201342282,20
CC,GO:0016327,apicolateral plasma membrane,22,1,0.05,0.04999,1,0.21419530201342282,20
CC,GO:0000779,"condensed chromosome, centromeric region",154,2,0.36,0.04999,1,0.21419530201342282,5.56
CC,GO:0012505,endomembrane system,5310,18,12.36,0.05026,1,0.21419530201342282,1.46
CC,GO:0035371,microtubule plus-end,23,1,0.05,0.05220,1,0.22098,20
CC,GO:0005868,cytoplasmic dynein complex,24,1,0.06,0.05441,1,0.2273049342105263,16.67
CC,GO:0032982,myosin filament,24,1,0.06,0.05441,1,0.2273049342105263,16.67
CC,GO:0030687,"preribosome, large subunit precursor",25,1,0.06,0.05661,1,0.2336305194805195,16.67
CC,GO:0034774,secretory granule lumen,375,3,0.87,0.05666,1,0.2336305194805195,3.45
CC,GO:0060205,cytoplasmic vesicle lumen,378,3,0.88,0.05776,1,0.23659778481012658,3.41
CC,GO:0031983,vesicle lumen,380,3,0.88,0.05850,1,0.23659778481012658,3.41
CC,GO:0005886,plasma membrane,6972,22,16.22,0.05865,1,0.23659778481012658,1.36
CC,GO:0031253,cell projection membrane,381,3,0.89,0.05887,1,0.23659778481012658,3.37
CC,GO:0005814,centriole,170,2,0.4,0.05956,1,0.23786540880503143,5
CC,GO:0098687,chromosomal region,386,3,0.9,0.06074,1,0.241061875,3.33
CC,GO:0070062,extracellular exosome,2523,10,5.87,0.06289,1,0.24768919753086419,1.7
CC,GO:0005963,magnesium-dependent protein serine/threo...,28,1,0.07,0.06319,1,0.24768919753086419,14.29
CC,GO:0031045,dense core granule,29,1,0.07,0.06537,1,0.2546622699386503,14.29
CC,GO:0019897,extrinsic component of plasma membrane,182,2,0.42,0.06711,1,0.2598466463414634,4.76
CC,GO:1990752,microtubule end,33,1,0.08,0.07405,1,0.2849803030303031,12.5
CC,GO:0001726,ruffle,194,2,0.45,0.07496,1,0.286744578313253,4.44
CC,GO:1903561,extracellular vesicle,2619,10,6.09,0.07701,1,0.29052189349112423,1.64
CC,GO:0043230,extracellular organelle,2621,10,6.1,0.07732,1,0.29052189349112423,1.64
CC,GO:0065010,extracellular membrane-bounded organelle,2621,10,6.1,0.07732,1,0.29052189349112423,1.64
CC,GO:0031528,microvillus membrane,35,1,0.08,0.07836,1,0.2909859649122807,12.5
CC,GO:0090543,Flemming body,35,1,0.08,0.07836,1,0.2909859649122807,12.5
CC,GO:0097386,glial cell projection,36,1,0.08,0.08051,1,0.2972316860465116,12.5
CC,GO:0097431,mitotic spindle pole,38,1,0.09,0.08479,1,0.31122341040462426,11.11
CC,GO:0000791,euchromatin,39,1,0.09,0.08693,1,0.3140724431818182,11.11
CC,GO:0031672,A band,39,1,0.09,0.08693,1,0.3140724431818182,11.11
CC,GO:0005667,transcription regulator complex,450,3,1.05,0.08705,1,0.3140724431818182,2.86
CC,GO:0043198,dendritic shaft,40,1,0.09,0.08906,1,0.31950903954802257,11.11
CC,GO:0032391,photoreceptor connecting cilium,41,1,0.1,0.09118,1,0.3252769662921348,10
CC,GO:0030285,integral component of synaptic vesicle m...,42,1,0.1,0.09330,1,0.325727688172043,10
CC,GO:0044665,MLL1/2 complex,42,1,0.1,0.09330,1,0.325727688172043,10
CC,GO:0071339,MLL1 complex,42,1,0.1,0.09330,1,0.325727688172043,10
CC,GO:0030017,sarcomere,223,2,0.52,0.09506,1,0.325727688172043,3.85
CC,GO:0000307,cyclin-dependent protein kinase holoenzy...,43,1,0.1,0.09541,1,0.325727688172043,10
CC,GO:0000795,synaptonemal complex,43,1,0.1,0.09541,1,0.325727688172043,10
CC,GO:0032590,dendrite membrane,43,1,0.1,0.09541,1,0.325727688172043,10
CC,GO:0099086,synaptonemal structure,43,1,0.1,0.09541,1,0.325727688172043,10
CC,GO:0000421,autophagosome membrane,44,1,0.1,0.09752,1,0.3293893617021276,10
CC,GO:0099738,cell cortex region,44,1,0.1,0.09752,1,0.3293893617021276,10
CC,GO:1902555,endoribonuclease complex,46,1,0.11,0.10173,1,0.34179126984126984,9.09
CC,GO:0043209,myelin sheath,52,1,0.12,0.11422,1,0.3797366492146597,8.33
CC,GO:0060076,excitatory synapse,52,1,0.12,0.11422,1,0.3797366492146597,8.33
CC,GO:0030315,T-tubule,53,1,0.12,0.11629,1,0.38452046632124354,8.33
CC,GO:0005635,nuclear envelope,513,3,1.19,0.11687,1,0.38452046632124354,2.52
CC,GO:0098563,intrinsic component of synaptic vesicle ...,54,1,0.13,0.11835,1,0.38679923469387756,7.69
CC,GO:0005765,lysosomal membrane,518,3,1.21,0.11939,1,0.38679923469387756,2.48
CC,GO:0098852,lytic vacuole membrane,518,3,1.21,0.11939,1,0.38679923469387756,2.48
CC,GO:0098552,side of membrane,813,4,1.89,0.12008,1,0.3870598984771573,2.12
CC,GO:1990234,transferase complex,818,4,1.9,0.12205,1,0.3907643216080402,2.11
CC,GO:0030286,dynein complex,56,1,0.13,0.12246,1,0.3907643216080402,7.69
CC,GO:0005871,kinesin complex,57,1,0.13,0.12451,1,0.39335248756218905,7.69
CC,GO:0016459,myosin complex,57,1,0.13,0.12451,1,0.39335248756218905,7.69
CC,GO:0043195,terminal bouton,59,1,0.14,0.12859,1,0.4029591133004926,7.14
CC,GO:0005882,intermediate filament,268,2,0.62,0.12882,1,0.4029591133004926,3.23
CC,GO:0098797,plasma membrane protein complex,840,4,1.95,0.13092,1,0.4062760975609756,2.05
CC,GO:0061695,"transferase complex, transferring phosph...",271,2,0.63,0.13116,1,0.4062760975609756,3.17
CC,GO:0032589,neuron projection membrane,65,1,0.15,0.14072,1,0.43377281553398067,6.67
CC,GO:0005844,polysome,67,1,0.16,0.14472,1,0.4439478260869565,6.25
CC,GO:0005637,nuclear inner membrane,69,1,0.16,0.14871,1,0.45399447115384617,6.25
CC,GO:0016529,sarcoplasmic reticulum,71,1,0.17,0.15268,1,0.46167523809523814,5.88
CC,GO:0035869,ciliary transition zone,71,1,0.17,0.15268,1,0.46167523809523814,5.88
CC,GO:0045211,postsynaptic membrane,303,2,0.71,0.15673,1,0.47061214953271024,2.82
CC,GO:0001725,stress fiber,74,1,0.17,0.15860,1,0.47061214953271024,5.88
CC,GO:0035097,histone methyltransferase complex,74,1,0.17,0.15860,1,0.47061214953271024,5.88
CC,GO:0097517,contractile actin filament bundle,74,1,0.17,0.15860,1,0.47061214953271024,5.88
CC,GO:0005881,cytoplasmic microtubule,76,1,0.18,0.16253,1,0.48003046511627906,5.56
CC,GO:0000151,ubiquitin ligase complex,319,2,0.74,0.16985,1,0.4984018433179723,2.7
CC,GO:0016528,sarcoplasm,80,1,0.19,0.17032,1,0.4984018433179723,5.26
CC,GO:0030658,transport vesicle membrane,324,2,0.75,0.17400,1,0.506834862385321,2.67
CC,GO:0032432,actin filament bundle,83,1,0.19,0.17612,1,0.5083463636363637,5.26
CC,GO:0042641,actomyosin,83,1,0.19,0.17612,1,0.5083463636363637,5.26
CC,GO:0035580,specific granule lumen,84,1,0.2,0.17805,1,0.511591628959276,5
CC,GO:0005802,trans-Golgi network,330,2,0.77,0.17899,1,0.511975900900901,2.6
CC,GO:0030684,preribosome,88,1,0.2,0.18570,1,0.5287869955156951,5
CC,GO:0005758,mitochondrial intermembrane space,89,1,0.21,0.18760,1,0.5318124999999999,4.76
CC,GO:0005901,caveola,95,1,0.22,0.19893,1,0.5614246666666667,4.55
CC,GO:0031984,organelle subcompartment,1709,6,3.98,0.20441,1,0.574337831858407,1.51
CC,GO:0098839,postsynaptic density membrane,99,1,0.23,0.20639,1,0.5748142543859649,4.35
CC,GO:1902554,serine/threonine protein kinase complex,99,1,0.23,0.20639,1,0.5748142543859649,4.35
CC,GO:0005902,microvillus,100,1,0.23,0.20825,1,0.577461790393013,4.35
CC,GO:0098978,glutamatergic synapse,368,2,0.86,0.21107,1,0.5800943965517241,2.33
CC,GO:0098588,bounding membrane of organelle,2470,8,5.75,0.21163,1,0.5800943965517241,1.39
CC,GO:0034708,methyltransferase complex,102,1,0.24,0.21194,1,0.5800943965517241,4.17
CC,GO:0035578,azurophil granule lumen,106,1,0.25,0.21929,1,0.5976358369098712,4
CC,GO:0031970,organelle envelope lumen,107,1,0.25,0.22111,1,0.6000207264957266,4
CC,GO:0032587,ruffle membrane,108,1,0.25,0.22294,1,0.6024123404255318,4
CC,GO:0005776,autophagosome,110,1,0.26,0.22657,1,0.609626906779661,3.85
CC,GO:0005903,brush border,116,1,0.27,0.23736,1,0.6359645569620253,3.7
CC,GO:0000932,P-body,117,1,0.27,0.23914,1,0.6380415966386555,3.7
CC,GO:0005739,mitochondrion,1811,6,4.21,0.24325,1,0.6448160416666667,1.43
CC,GO:0016324,apical plasma membrane,406,2,0.94,0.24371,1,0.6448160416666667,2.13
CC,GO:0030659,cytoplasmic vesicle membrane,1460,5,3.4,0.25120,1,0.6591247950819672,1.47
CC,GO:0030672,synaptic vesicle membrane,125,1,0.29,0.25327,1,0.6591247950819672,3.45
CC,GO:0097733,photoreceptor cell cilium,125,1,0.29,0.25327,1,0.6591247950819672,3.45
CC,GO:0099501,exocytic vesicle membrane,125,1,0.29,0.25327,1,0.6591247950819672,3.45
CC,GO:0012506,vesicle membrane,1480,5,3.44,0.26011,1,0.669038056680162,1.45
CC,GO:0043679,axon terminus,129,1,0.3,0.26024,1,0.669038056680162,3.33
CC,GO:0099634,postsynaptic specialization membrane,129,1,0.3,0.26024,1,0.669038056680162,3.33
CC,GO:0097731,9+0 non-motile cilium,136,1,0.32,0.27227,1,0.6971429435483871,3.12
CC,GO:0005730,nucleolus,1512,5,3.52,0.27453,1,0.7001066265060242,1.42
CC,GO:0000776,kinetochore,144,1,0.34,0.28580,1,0.7237988047808765,2.94
CC,GO:0062023,collagen-containing extracellular matrix,455,2,1.06,0.28610,1,0.7237988047808765,1.89
CC,GO:1904813,ficolin-1-rich granule lumen,146,1,0.34,0.28914,1,0.7285869047619048,2.94
CC,GO:0044306,neuron projection terminus,148,1,0.34,0.29247,1,0.7340650197628459,2.94
CC,GO:0030139,endocytic vesicle,464,2,1.08,0.29388,1,0.7346999999999999,1.85
CC,GO:0140535,intracellular protein-containing complex,818,3,1.9,0.29666,1,0.7387415686274509,1.58
CC,GO:0005777,peroxisome,154,1,0.36,0.30236,1,0.7470762645914397,2.78
CC,GO:0042579,microbody,154,1,0.36,0.30236,1,0.7470762645914397,2.78
CC,GO:0098791,Golgi apparatus subcompartment,481,2,1.12,0.30855,1,0.7594156976744185,1.79
CC,GO:0005768,endosome,1225,4,2.85,0.31826,1,0.7802899613899614,1.4
CC,GO:0036064,ciliary basal body,167,1,0.39,0.32332,1,0.7896469230769231,2.56
CC,GO:0001650,fibrillar center,168,1,0.39,0.32491,1,0.790489846743295,2.56
CC,GO:0005766,primary lysosome,172,1,0.4,0.33122,1,0.7936781132075472,2.5
CC,GO:0042582,azurophil granule,172,1,0.4,0.33122,1,0.7936781132075472,2.5
CC,GO:0043204,perikaryon,172,1,0.4,0.33122,1,0.7936781132075472,2.5
CC,GO:0097730,non-motile cilium,172,1,0.4,0.33122,1,0.7936781132075472,2.5
CC,GO:0098862,cluster of actin-based cell projections,173,1,0.4,0.33279,1,0.7944422932330826,2.5
CC,GO:0005759,mitochondrial matrix,516,2,1.2,0.33858,1,0.8052370786516853,1.67
CC,GO:0072686,mitotic spindle,179,1,0.42,0.34212,1,0.8106201492537313,2.38
CC,GO:0000781,"chromosome, telomeric region",186,1,0.43,0.35285,1,0.832935873605948,2.33
CC,GO:0031225,anchored component of membrane,189,1,0.44,0.35740,1,0.8378965073529412,2.27
CC,GO:0030133,transport vesicle,539,2,1.25,0.35812,1,0.8378965073529412,1.6
CC,GO:0090575,RNA polymerase II transcription regulato...,190,1,0.44,0.35891,1,0.8378965073529412,2.27
CC,GO:0043235,receptor complex,543,2,1.26,0.36150,1,0.8408516483516484,1.59
CC,GO:0031256,leading edge membrane,193,1,0.45,0.36341,1,0.842209306569343,2.22
CC,GO:0031090,organelle membrane,4170,11,9.7,0.37530,1,0.8666018181818183,1.13
CC,GO:0030496,midbody,203,1,0.47,0.37820,1,0.8701340579710144,2.13
CC,GO:0031967,organelle envelope,1345,4,3.13,0.38273,1,0.8709024999999999,1.28
CC,GO:0031975,envelope,1345,4,3.13,0.38273,1,0.8709024999999999,1.28
CC,GO:0005775,vacuolar lumen,207,1,0.48,0.38402,1,0.8709024999999999,2.08
CC,GO:0032993,protein-DNA complex,207,1,0.48,0.38402,1,0.8709024999999999,2.08
CC,GO:0005789,endoplasmic reticulum membrane,1352,4,3.15,0.38649,1,0.8733848754448399,1.27
CC,GO:0098827,endoplasmic reticulum subcompartment,1356,4,3.16,0.38864,1,0.8751290780141844,1.27
CC,GO:0042581,specific granule,215,1,0.5,0.39551,1,0.8874517667844523,2
CC,GO:0042175,nuclear outer membrane-endoplasmic retic...,1374,4,3.2,0.39831,1,0.8905875,1.25
CC,GO:0008021,synaptic vesicle,226,1,0.53,0.41096,1,0.9156477192982455,1.89
CC,GO:0101002,ficolin-1-rich granule,232,1,0.54,0.41922,1,0.9307856643356643,1.85
CC,GO:0031012,extracellular matrix,625,2,1.45,0.42920,1,0.9478418685121107,1.38
CC,GO:0030312,external encapsulating structure,626,2,1.46,0.43001,1,0.9478418685121107,1.37
CC,GO:0005783,endoplasmic reticulum,2259,6,5.26,0.43138,1,0.9478418685121107,1.14
CC,GO:0070382,exocytic vesicle,245,1,0.57,0.43673,1,0.9562881034482759,1.75
CC,GO:0055037,recycling endosome,251,1,0.58,0.44464,1,0.9702625429553263,1.72
CC,GO:0030136,clathrin-coated vesicle,258,1,0.6,0.45373,1,0.9867073630136987,1.67
CC,GO:0098796,membrane protein complex,1506,4,3.5,0.46832,1,1,1.14
CC,GO:0005615,extracellular space,4065,10,9.46,0.47897,1,1,1.06
CC,GO:0005929,cilium,720,2,1.68,0.50288,1,1,1.19
CC,GO:0030666,endocytic vesicle membrane,311,1,0.72,0.51797,1,1,1.39
CC,GO:0031965,nuclear membrane,326,1,0.76,0.53476,1,1,1.32
CC,GO:0000139,Golgi membrane,767,2,1.78,0.53710,1,1,1.12
CC,GO:1990904,ribonucleoprotein complex,823,2,1.92,0.57579,1,1,1.04
CC,GO:0005576,extracellular region,5248,12,12.21,0.58172,1,1,0.98
CC,GO:0030667,secretory granule membrane,380,1,0.88,0.59060,1,1,1.14
CC,GO:0030135,coated vesicle,399,1,0.93,0.60864,1,1,1.08
CC,GO:0110165,cellular anatomical entity,21736,51,50.58,0.65633,1,1,1.01
CC,GO:0016604,nuclear body,973,2,2.26,0.66790,1,1,0.88
CC,GO:0005769,early endosome,511,1,1.19,0.70019,1,1,0.84
CC,GO:0031301,integral component of organelle membrane,522,1,1.21,0.70796,1,1,0.83
