validated_id,current_symbol,human_gene_symbol,Syp_brain_iCLIP,Syp_larva_iCLIP,sfari_dmel
FBgn0259700,CG42354,N/A,TRUE,TRUE,FALSE
FBgn0259714,DIP-epsilon,LSAMP,FALSE,TRUE,FALSE
FBgn0259720,CG42374,INIP,FALSE,TRUE,FALSE
FBgn0259730,tal-1A,N/A,TRUE,TRUE,FALSE
FBgn0259731,tal-2A,N/A,TRUE,TRUE,FALSE
FBgn0259732,tal-3A,N/A,TRUE,TRUE,FALSE
FBgn0259733,tal-AA,N/A,TRUE,TRUE,FALSE
FBgn0259734,Nost,NOSTRIN,FALSE,TRUE,FALSE
FBgn0259735,mtgo,FNDC3B,FALSE,TRUE,FALSE
FBgn0259739,CG42393,N/A,FALSE,TRUE,FALSE
FBgn0259740,CG42394,N/A,TRUE,TRUE,FALSE
FBgn0259742,CG42360,N4BP1,FALSE,TRUE,FALSE
FBgn0259745,wech,TRIM71,TRUE,TRUE,FALSE
FBgn0259749,mmy,UAP1L1,FALSE,TRUE,FALSE
FBgn0259785,pzg,N/A,TRUE,TRUE,FALSE
FBgn0259789,zld,N/A,TRUE,TRUE,FALSE
FBgn0259794,sinah,N/A,FALSE,TRUE,FALSE
FBgn0259795,loopin-1,N/A,FALSE,TRUE,FALSE
FBgn0259917,CG42446,N/A,TRUE,TRUE,FALSE
FBgn0259923,Sep4,SEPTIN1,FALSE,TRUE,FALSE
FBgn0259933,Dpm2,N/A,FALSE,TRUE,FALSE
FBgn0259937,Nop60B,DKC1,TRUE,TRUE,FALSE
FBgn0259938,cwo,N/A,FALSE,TRUE,FALSE
FBgn0259950,CG42460,N/A,FALSE,TRUE,FALSE
FBgn0259978,vlc,DLGAP2,TRUE,TRUE,TRUE
FBgn0259979,Cndp2,N/A,FALSE,TRUE,FALSE
FBgn0259984,kuz,ADAM10,TRUE,TRUE,FALSE
FBgn0259993,lncRNA:CR42491,N/A,TRUE,FALSE,FALSE
FBgn0259994,OtopLa,OTOP3,TRUE,TRUE,FALSE
FBgn0260003,Dys,DRP2,FALSE,TRUE,TRUE
FBgn0260049,flr,WDR1,TRUE,TRUE,FALSE
FBgn0260228,CG42502,N/A,FALSE,TRUE,FALSE
FBgn0260233,CG42507,N/A,TRUE,TRUE,FALSE
FBgn0260400,elav,N/A,TRUE,TRUE,FALSE
FBgn0260439,Pp2A-29B,PPP2R1B,TRUE,TRUE,TRUE
FBgn0260442,rhea,TLN1,TRUE,TRUE,FALSE
FBgn0260461,Rcd7,N/A,FALSE,TRUE,FALSE
FBgn0260462,CG12163,CTSF,FALSE,TRUE,FALSE
FBgn0260466,Indy-2,SLC13A3,FALSE,TRUE,FALSE
FBgn0260484,HIP,ST13P5,TRUE,TRUE,FALSE
FBgn0260632,dl,RELB,FALSE,TRUE,FALSE
FBgn0260634,eIF4G2,EIF4G1,TRUE,TRUE,TRUE
FBgn0260635,Diap1,BIRC2,TRUE,TRUE,FALSE
FBgn0260642,Antp,HOXA7,TRUE,TRUE,FALSE
FBgn0260653,serp,N/A,FALSE,TRUE,FALSE
FBgn0260659,CG42542,TMEM165,FALSE,TRUE,FALSE
FBgn0260722,lncRNA:CR42549,N/A,TRUE,TRUE,FALSE
FBgn0260742,CG12213,N/A,FALSE,TRUE,FALSE
FBgn0260743,GC1,SLC25A18,FALSE,TRUE,FALSE
FBgn0260747,Chchd2,CHCHD10,FALSE,TRUE,FALSE
FBgn0260748,CG5004,PHLDB3,FALSE,TRUE,FALSE
FBgn0260749,Utx,KDM6B,TRUE,TRUE,TRUE
FBgn0260758,CG42556,N/A,FALSE,TRUE,FALSE
FBgn0260767,CG42565,N/A,FALSE,TRUE,FALSE
FBgn0260794,ctrip,TRIP12,TRUE,TRUE,TRUE
FBgn0260795,NaPi-III,SLC20A2,TRUE,FALSE,FALSE
FBgn0260798,Gprk1,GRK2,TRUE,TRUE,FALSE
FBgn0260799,p120ctn,PKP3,TRUE,TRUE,TRUE
FBgn0260855,Sec22,SEC22B,FALSE,TRUE,FALSE
FBgn0260858,Ykt6,YKT6,FALSE,TRUE,FALSE
FBgn0260859,Bet3,TRAPPC3L,TRUE,TRUE,FALSE
FBgn0260934,par-1,MARK4,TRUE,TRUE,TRUE
FBgn0260938,tay,N/A,FALSE,TRUE,FALSE
FBgn0260941,app,ZDHHC9,FALSE,TRUE,FALSE
FBgn0260943,Rbp6,MSI1,TRUE,FALSE,FALSE
FBgn0260944,Rbp1,SRSF3,TRUE,TRUE,FALSE
FBgn0260959,MCPH1,MCPH1,FALSE,FALSE,TRUE
FBgn0260960,Baldspot,ELOVL3,TRUE,TRUE,FALSE
FBgn0260970,Ubr3,UBR3,TRUE,TRUE,FALSE
FBgn0260986,mei-38,N/A,FALSE,TRUE,FALSE
FBgn0260987,vtd,RAD21L1,TRUE,TRUE,TRUE
FBgn0286784,TER94,VCP,TRUE,TRUE,FALSE
FBgn0261015,Pif1A,N/A,FALSE,TRUE,FALSE
FBgn0261020,wol,ALG5,FALSE,TRUE,FALSE
FBgn0261041,stj,CACNA2D1,FALSE,FALSE,TRUE
FBgn0261068,LSm7,LSM7,TRUE,TRUE,FALSE
FBgn0261090,Sytbeta,SYT10,FALSE,TRUE,FALSE
FBgn0261108,Atg13,ATG13,FALSE,TRUE,FALSE
FBgn0261113,Xrp1,N/A,FALSE,TRUE,FALSE
FBgn0261238,Alh,MLLT10,TRUE,TRUE,FALSE
FBgn0261239,Hr39,N/A,FALSE,TRUE,FALSE
FBgn0261243,Psa,NPEPPS,TRUE,TRUE,FALSE
FBgn0261244,inaE,DAGLB,FALSE,FALSE,TRUE
FBgn0261258,rgn,N/A,TRUE,TRUE,FALSE
FBgn0261260,mgl,LRP1B,TRUE,TRUE,TRUE
FBgn0261261,plx,TBC1D1,FALSE,TRUE,FALSE
FBgn0261262,CG42613,N/A,TRUE,FALSE,FALSE
FBgn0261268,Cul3,CUL3,TRUE,TRUE,TRUE
FBgn0261278,grp,CHEK1,TRUE,TRUE,FALSE
FBgn0261279,lqfR,TELO2,FALSE,TRUE,FALSE
FBgn0261287,ymp,N/A,FALSE,TRUE,FALSE
FBgn0261341,verm,N/A,FALSE,TRUE,FALSE
FBgn0261383,IntS6,INTS6,FALSE,FALSE,TRUE
FBgn0261387,CG17528,DCX,TRUE,FALSE,FALSE
FBgn0261394,Prosalpha3,PSMA4,FALSE,TRUE,FALSE
FBgn0261397,didum,MYO5C,FALSE,FALSE,TRUE
FBgn0261403,sxc,OGT,TRUE,TRUE,FALSE
FBgn0261436,DhpD,GDA,FALSE,FALSE,TRUE
FBgn0261439,SdhA,SDHA,TRUE,FALSE,FALSE
FBgn0261444,CG3638,TTYH2,TRUE,TRUE,FALSE
FBgn0261445,sgl,UGDH,FALSE,TRUE,FALSE
FBgn0261456,hpo,STK4,TRUE,TRUE,FALSE
FBgn0261458,capt,CAP2,TRUE,TRUE,FALSE
FBgn0261477,slim,KLHDC10,FALSE,TRUE,FALSE
FBgn0261522,lncRNA:CR42657,N/A,FALSE,TRUE,FALSE
FBgn0261531,CG42659,N/A,FALSE,TRUE,FALSE
FBgn0261545,CG42663,N/A,FALSE,TRUE,FALSE
FBgn0261549,rdgA,DGKI,FALSE,TRUE,FALSE
FBgn0261552,ps,NOVA2,FALSE,TRUE,TRUE
FBgn0261553,CG42671,N/A,FALSE,TRUE,FALSE
FBgn0261560,Thor,EIF4EBP3,FALSE,TRUE,FALSE
FBgn0261561,CG42675,ZC2HC1A,FALSE,TRUE,FALSE
FBgn0261563,wb,LAMA2,FALSE,FALSE,TRUE
FBgn0261564,ReepA,REEP3,FALSE,FALSE,TRUE
FBgn0261565,Lmpt,N/A,FALSE,TRUE,FALSE
FBgn0261570,raskol,RASAL3,FALSE,FALSE,TRUE
FBgn0261574,kug,FAT2,FALSE,TRUE,TRUE
FBgn0261582,CG42692,N/A,FALSE,TRUE,FALSE
FBgn0261588,pdm3,POU6F2,TRUE,TRUE,FALSE
FBgn0261592,RpS6,RPS6,TRUE,TRUE,FALSE
FBgn0261596,RpS24,RPS24,TRUE,TRUE,FALSE
FBgn0261597,RpS26,RPS26P11,TRUE,TRUE,FALSE
FBgn0261599,RpS29,RPS29,TRUE,TRUE,FALSE
FBgn0261602,RpL8,RPL8,TRUE,TRUE,FALSE
FBgn0261608,RpL37A,RPL37A,TRUE,TRUE,FALSE
FBgn0261609,eIF2alpha,EIF2S1,FALSE,TRUE,FALSE
FBgn0261617,nej,CREBBP,TRUE,TRUE,TRUE
FBgn0261618,larp,LARP1,TRUE,TRUE,FALSE
FBgn0261647,Axud1,CSRNP1,FALSE,TRUE,FALSE
FBgn0261671,tweek,KIAA1109,FALSE,TRUE,FALSE
FBgn0261673,nemy,CYB561,TRUE,TRUE,FALSE
FBgn0261674,CG42709,N/A,TRUE,TRUE,FALSE
FBgn0261686,CG42733,N/A,FALSE,TRUE,FALSE
FBgn0261698,SLO2,KCNT2,FALSE,TRUE,FALSE
FBgn0261710,nocte,PRRC2A,TRUE,TRUE,FALSE
FBgn0261722,fwe,CACFD1,TRUE,TRUE,FALSE
FBgn0261787,brun,TRAPPC9,FALSE,FALSE,TRUE
FBgn0261788,Ank2,ANK1,TRUE,TRUE,TRUE
FBgn0261789,SmD2,SNRPD2,TRUE,TRUE,FALSE
FBgn0261793,Trf2,TBPL1,TRUE,TRUE,FALSE
FBgn0261794,kcc,SLC12A5,FALSE,FALSE,TRUE
FBgn0261797,Dhc64C,DYNC1H1,TRUE,TRUE,TRUE
FBgn0261800,LanB1,LAMB4,FALSE,TRUE,TRUE
FBgn0261802,CG42748,AJM1,TRUE,TRUE,FALSE
FBgn0261804,CG42750,DPEP2,FALSE,TRUE,FALSE
FBgn0261811,pico,APBB1IP,TRUE,TRUE,FALSE
FBgn0261822,Bsg,BSG,TRUE,TRUE,FALSE
FBgn0261823,Asx,ASXL1,TRUE,FALSE,TRUE
FBgn0261836,Msp300,SYNE1,TRUE,TRUE,TRUE
FBgn0261840,pre-mod(mdg4)-X,N/A,TRUE,TRUE,FALSE
FBgn0261843,pre-mod(mdg4)-W,N/A,TRUE,TRUE,FALSE
FBgn0261844,pre-mod(mdg4)-V,N/A,TRUE,TRUE,FALSE
FBgn0261845,pre-mod(mdg4)-U,N/A,TRUE,TRUE,FALSE
FBgn0261854,aPKC,PRKCZ,TRUE,TRUE,FALSE
FBgn0261859,CG42788,FRMPD1,FALSE,FALSE,TRUE
FBgn0261873,sdt,MPP5,FALSE,TRUE,FALSE
FBgn0261885,osa,ARID1A,TRUE,TRUE,TRUE
FBgn0261931,CG42797,HECW1,FALSE,TRUE,TRUE
FBgn0261932,CG42798,N/A,FALSE,TRUE,FALSE
FBgn0261933,SmD1,SNRPD1,TRUE,FALSE,FALSE
FBgn0261934,dikar,CECR2,FALSE,TRUE,TRUE
FBgn0261954,east,N/A,TRUE,TRUE,FALSE
FBgn0261955,kdn,CS,TRUE,TRUE,FALSE
FBgn0261983,l(2)gd1,CC2D1B,FALSE,FALSE,TRUE
FBgn0261988,Gprk2,GRK4,FALSE,TRUE,FALSE
FBgn0261995,CG42813,NUDT14,FALSE,TRUE,FALSE
FBgn0262002,CG42820,N/A,FALSE,TRUE,FALSE
FBgn0262023,CG42834,N/A,FALSE,TRUE,FALSE
FBgn0262026,CG42837,N/A,FALSE,TRUE,FALSE
FBgn0262036,CG42847,N/A,FALSE,TRUE,FALSE
FBgn0262081,Csk,CSK,FALSE,TRUE,FALSE
FBgn0262097,lncRNA:CR42850,N/A,FALSE,TRUE,FALSE
FBgn0262103,Sik3,N/A,FALSE,TRUE,FALSE
FBgn0262109,lncRNA:CR42862,N/A,TRUE,TRUE,FALSE
FBgn0262114,RanBPM,RANBP10,FALSE,TRUE,FALSE
FBgn0262115,CG17683,NARF,TRUE,TRUE,FALSE
FBgn0262116,RNASEK,RNASEK,TRUE,TRUE,FALSE
FBgn0262117,IntS3,INTS3,FALSE,TRUE,FALSE
FBgn0262124,uex,CNNM3,TRUE,TRUE,FALSE
FBgn0262126,Sec24CD,SEC24D,TRUE,TRUE,FALSE
FBgn0262160,CG9932,N/A,FALSE,TRUE,FALSE
FBgn0262169,magu,SMOC1,FALSE,TRUE,FALSE
FBgn0262368,mir-282,N/A,TRUE,FALSE,FALSE
FBgn0262370,mir-7,N/A,TRUE,FALSE,FALSE
FBgn0262381,mir-276b,N/A,TRUE,FALSE,FALSE
FBgn0262429,mir-13a,N/A,TRUE,FALSE,FALSE
FBgn0262447,mir-14,N/A,TRUE,FALSE,FALSE
FBgn0262458,mir-305,N/A,TRUE,FALSE,FALSE
FBgn0262461,mir-315,N/A,TRUE,FALSE,FALSE
FBgn0262473,Tl,N/A,FALSE,TRUE,FALSE
FBgn0262475,bru2,CELF1,FALSE,TRUE,FALSE
FBgn0262477,FoxP,FOXP1,FALSE,FALSE,TRUE
FBgn0262483,Rbp,RIMBP3,FALSE,FALSE,TRUE
FBgn0262485,CG43075,N/A,FALSE,TRUE,FALSE
FBgn0262508,CG43078,N/A,FALSE,TRUE,FALSE
FBgn0262509,nrm,N/A,FALSE,TRUE,FALSE
FBgn0262511,Vha44,N/A,TRUE,TRUE,FALSE
FBgn0262512,Vha14-1,ATP6V1F,TRUE,TRUE,FALSE
FBgn0262515,VhaAC45,ATP6AP1L,FALSE,TRUE,FALSE
FBgn0262517,Ltn1,LTN1,FALSE,TRUE,FALSE
FBgn0262518,Rab8,RAB10,FALSE,TRUE,FALSE
FBgn0262519,Mi-2,CHD4,TRUE,TRUE,TRUE
FBgn0262527,nsl1,KANSL1L,FALSE,FALSE,TRUE
FBgn0262531,CG43085,N/A,FALSE,TRUE,FALSE
FBgn0262559,Mdh2,MDH2,FALSE,TRUE,FALSE
FBgn0262579,Sarm,SARM1,FALSE,TRUE,FALSE
FBgn0262582,cic,CIC,TRUE,TRUE,TRUE
FBgn0262587,CG43124,N/A,FALSE,TRUE,FALSE
FBgn0262593,Shab,KCNB1,FALSE,FALSE,TRUE
FBgn0262614,pyd,TJP1,TRUE,TRUE,FALSE
FBgn0262617,Nuak1,NUAK2,FALSE,TRUE,TRUE
FBgn0262636,dati,N/A,TRUE,FALSE,FALSE
FBgn0262656,Myc,MYC,TRUE,TRUE,FALSE
FBgn0262687,lncRNA:CR43157,N/A,FALSE,TRUE,FALSE
FBgn0262699,fzr,FZR1,TRUE,TRUE,FALSE
FBgn0262716,Arp3,ACTR3B,TRUE,TRUE,FALSE
FBgn0262730,dtn,TMEM132A,TRUE,FALSE,FALSE
FBgn0262731,CG33941,N/A,FALSE,TRUE,FALSE
FBgn0262732,mbf1,EDF1,FALSE,TRUE,FALSE
FBgn0262733,Src64B,BLK,TRUE,TRUE,TRUE
FBgn0262734,eIF4H1,EIF4H,TRUE,TRUE,FALSE
FBgn0262736,Vha16-1,ATP6V0C,TRUE,TRUE,FALSE
FBgn0262737,mub,PCBP4,TRUE,TRUE,FALSE
FBgn0262738,norpA,PLCB4,TRUE,FALSE,FALSE
FBgn0262739,AGO1,AGO4,TRUE,TRUE,TRUE
FBgn0262740,Evi5,EVI5L,TRUE,TRUE,FALSE
FBgn0262743,Fs(2)Ket,KPNB1,TRUE,TRUE,FALSE
FBgn0262782,Mdh1,MDH1,FALSE,TRUE,FALSE
FBgn0262791,CG43172,N/A,FALSE,TRUE,FALSE
FBgn0262801,twr,SEC11A,TRUE,TRUE,FALSE
FBgn0262836,CG43200,N/A,FALSE,TRUE,FALSE
FBgn0262858,CG43222,N/A,FALSE,TRUE,FALSE
FBgn0262866,S6kII,RPS6KA6,FALSE,FALSE,TRUE
FBgn0262867,Ptr,PTCHD1,TRUE,FALSE,TRUE
FBgn0262870,axo,CNTNAP2,FALSE,TRUE,TRUE
FBgn0262872,milt,TRAK2,FALSE,TRUE,FALSE
FBgn0262945,lncRNA:CR43264,N/A,FALSE,TRUE,FALSE
FBgn0262955,RpII140,POLR2B,TRUE,FALSE,FALSE
FBgn0262964,CR43275,N/A,FALSE,TRUE,FALSE
FBgn0262967,lncRNA:CR43278,N/A,FALSE,TRUE,FALSE
FBgn0262972,lncRNA:cherub,N/A,TRUE,TRUE,FALSE
FBgn0262975,cnc,NFE2L3,TRUE,TRUE,TRUE
FBgn0262983,CG43291,N/A,FALSE,TRUE,FALSE
FBgn0263006,SERCA,ATP2A2,TRUE,TRUE,FALSE
FBgn0263018,snRNA:U4atac,N/A,TRUE,FALSE,FALSE
FBgn0263032,CG43327,N/A,FALSE,TRUE,FALSE
FBgn0263033,CG43328,N/A,FALSE,TRUE,FALSE
FBgn0263048,Gpdh3,N/A,FALSE,TRUE,FALSE
FBgn0263072,CG43347,N/A,TRUE,FALSE,FALSE
FBgn0263087,CG43355,N/A,FALSE,TRUE,FALSE
FBgn0263102,psq,N/A,TRUE,TRUE,FALSE
FBgn0263106,DnaJ-1,DNAJB1,TRUE,TRUE,FALSE
FBgn0263108,BtbVII,N/A,TRUE,TRUE,FALSE
FBgn0263111,cac,CACNA1C,FALSE,FALSE,TRUE
FBgn0263112,Mitf,TFE3,FALSE,TRUE,FALSE
FBgn0263116,5-HT1B,HTR1B,FALSE,FALSE,TRUE
FBgn0263120,Acsl,ACSL4,TRUE,TRUE,FALSE
FBgn0263131,CG43373,ADCY6,FALSE,FALSE,TRUE
FBgn0263132,Cht6,N/A,FALSE,TRUE,FALSE
FBgn0263144,bin3,MEPCE,TRUE,TRUE,FALSE
FBgn0263197,Patronin,CAMSAP3,FALSE,TRUE,FALSE
FBgn0263198,Acn,ACIN1,TRUE,TRUE,FALSE
FBgn0263219,Dscam4,DSCAML1,TRUE,FALSE,TRUE
FBgn0263231,bel,DDX3Y,TRUE,TRUE,TRUE
FBgn0263232,Nxf3,NXF2B,TRUE,TRUE,FALSE
FBgn0263258,chas,N/A,FALSE,TRUE,FALSE
FBgn0263260,sel,CNPY1,FALSE,TRUE,FALSE
FBgn0263271,CG43397,N/A,FALSE,TRUE,FALSE
FBgn0263289,scrib,LRRC1,FALSE,FALSE,TRUE
FBgn0263346,smash,N/A,FALSE,TRUE,FALSE
FBgn0263351,AP-2mu,AP2M1,FALSE,TRUE,FALSE
FBgn0263352,Unr,CSDE1,TRUE,TRUE,TRUE
FBgn0263387,CG43439,N/A,FALSE,TRUE,FALSE
FBgn0263391,hts,ADD2,TRUE,TRUE,FALSE
FBgn0263392,Tet,TET1,TRUE,TRUE,TRUE
FBgn0263395,hppy,MAP4K1,FALSE,TRUE,FALSE
FBgn0263396,sqd,HNRNPD,TRUE,TRUE,FALSE
FBgn0263397,Ih,HCN1,FALSE,FALSE,TRUE
FBgn0263398,Uck,UCK1,FALSE,TRUE,FALSE
FBgn0263537,mir-4951,N/A,TRUE,FALSE,FALSE
FBgn0263573,mir-4942,N/A,TRUE,FALSE,FALSE
FBgn0263593,Lpin,LPIN1,FALSE,TRUE,FALSE
FBgn0263594,lost,MTHFSD,TRUE,TRUE,FALSE
FBgn0263598,Vha68-2,ATP6V1A,TRUE,TRUE,FALSE
FBgn0263601,mib1,MIB1,FALSE,FALSE,TRUE
FBgn0263603,Zn72D,ILF3,TRUE,TRUE,FALSE
FBgn0263617,lncRNA:CR43626,N/A,FALSE,TRUE,FALSE
FBgn0263667,Lpt,KMT2C,FALSE,FALSE,TRUE
FBgn0263706,CG43658,ARHGEF10,FALSE,TRUE,TRUE
FBgn0263750,CG43675,N/A,TRUE,TRUE,FALSE
FBgn0263762,CG43679,N/A,FALSE,TRUE,FALSE
FBgn0263772,CG43689,MYT1,FALSE,FALSE,TRUE
FBgn0263773,fok,N/A,TRUE,TRUE,FALSE
FBgn0263780,CG17684,DPP10,FALSE,FALSE,TRUE
FBgn0263847,snRNA:LU,N/A,TRUE,FALSE,FALSE
FBgn0263873,sick,NAV3,TRUE,TRUE,TRUE
FBgn0263916,Ent2,SLC29A1,TRUE,TRUE,FALSE
FBgn0263929,jvl,N/A,FALSE,TRUE,FALSE
FBgn0263930,dally,GPC3,TRUE,TRUE,FALSE
FBgn0263933,ebi,TBL1Y,FALSE,FALSE,TRUE
FBgn0263934,esn,PRICKLE3,FALSE,FALSE,TRUE
FBgn0263974,qin,TDRD1,FALSE,TRUE,FALSE
FBgn0263977,Tim17b,TIMM17A,TRUE,TRUE,FALSE
FBgn0263979,Caf1-55,RBBP7,TRUE,TRUE,FALSE
FBgn0263982,CG43731,N/A,FALSE,TRUE,FALSE
FBgn0263983,CG43732,N/A,TRUE,FALSE,FALSE
FBgn0263987,spoon,AKAP1,TRUE,TRUE,FALSE
FBgn0263993,CG43736,N/A,TRUE,TRUE,FALSE
FBgn0263995,cpo,RBPMS2,TRUE,TRUE,FALSE
FBgn0263996,CG43739,N/A,TRUE,TRUE,FALSE
FBgn0263998,Ack-like,N/A,TRUE,FALSE,FALSE
FBgn0264000,GluRIB,GRIA2,FALSE,FALSE,TRUE
FBgn0264001,bru3,CELF3,TRUE,FALSE,TRUE
FBgn0264075,tgo,ARNT2,TRUE,TRUE,TRUE
FBgn0264078,Flo2,FLOT2,TRUE,TRUE,FALSE
FBgn0264089,sli,SLIT1,TRUE,TRUE,FALSE
FBgn0264270,Sxl,N/A,TRUE,TRUE,FALSE
FBgn0264273,Sema2b,SEMA3E,TRUE,TRUE,FALSE
FBgn0264294,Cyt-b5,CYB5A,TRUE,TRUE,FALSE
FBgn0264302,CG43780,N/A,TRUE,TRUE,FALSE
FBgn0264303,CG43781,N/A,TRUE,TRUE,FALSE
FBgn0264305,CG43783,TEX2,FALSE,TRUE,FALSE
FBgn0264307,orb2,CPEB3,FALSE,TRUE,TRUE
FBgn0264308,CG43778,N/A,TRUE,FALSE,FALSE
FBgn0264324,spg,DOCK5,FALSE,FALSE,TRUE
FBgn0264347,lncRNA:CR43803,N/A,FALSE,TRUE,FALSE
FBgn0264364,CG43816,N/A,FALSE,TRUE,FALSE
FBgn0264384,lncRNA:CR43836,N/A,FALSE,TRUE,FALSE
FBgn0264386,Ca-alpha1T,CACNA1G,FALSE,FALSE,TRUE
FBgn0264449,CG43867,PLEKHH2,TRUE,TRUE,FALSE
FBgn0264489,CG43897,N/A,FALSE,TRUE,FALSE
FBgn0264490,Eip93F,LCOR,TRUE,TRUE,FALSE
FBgn0264491,how,QKI,FALSE,TRUE,FALSE
FBgn0264492,CkIIalpha,CSNK2A3,TRUE,TRUE,TRUE
FBgn0264493,rdx,SPOPL,TRUE,TRUE,FALSE
FBgn0264495,gpp,DOT1L,FALSE,TRUE,FALSE
FBgn0264501,lncRNA:CR43900,N/A,TRUE,TRUE,FALSE
FBgn0264542,hwt,SHB,TRUE,FALSE,FALSE
FBgn0264560,garz,GBF1,FALSE,TRUE,FALSE
FBgn0264561,Glg1,GLG1,FALSE,TRUE,FALSE
FBgn0264563,CG43935,N/A,FALSE,TRUE,FALSE
FBgn0264567,lncRNA:CR43939,N/A,FALSE,TRUE,FALSE
FBgn0264605,CG43954,N/A,FALSE,TRUE,FALSE
FBgn0264607,CaMKII,CAMK2A,TRUE,TRUE,TRUE
FBgn0264618,lncRNA:CR43958,N/A,FALSE,TRUE,FALSE
FBgn0264675,lncRNA:CR43960,N/A,FALSE,TRUE,FALSE
FBgn0264691,Lst8,MLST8,TRUE,FALSE,FALSE
FBgn0264693,ens,N/A,TRUE,TRUE,FALSE
FBgn0264695,Mhc,MYH13,FALSE,TRUE,TRUE
FBgn0264707,RhoGEF3,ARHGEF9,FALSE,FALSE,TRUE
FBgn0264712,CG1172,UBTD1,FALSE,TRUE,FALSE
FBgn0264742,CG44000,N/A,TRUE,TRUE,FALSE
FBgn0264743,CG44001,ANKRD39,TRUE,TRUE,FALSE
FBgn0264785,Hph,EGLN2,FALSE,TRUE,FALSE
FBgn0264794,lncRNA:CR44024,N/A,TRUE,FALSE,FALSE
FBgn0264815,Pde1c,PDE1C,FALSE,FALSE,TRUE
FBgn0264822,asRNA:CR44030,N/A,FALSE,TRUE,FALSE
FBgn0264848,vih,UBE2C,TRUE,TRUE,FALSE
FBgn0264855,AP-2alpha,AP2A1,TRUE,TRUE,FALSE
FBgn0264894,CG44085,N/A,FALSE,TRUE,FALSE
FBgn0264895,RapGAP1,RAP1GAP2,TRUE,TRUE,FALSE
FBgn0264922,smt3,SUMO1,TRUE,TRUE,FALSE
FBgn0264953,Piezo,PIEZO1,TRUE,TRUE,FALSE
FBgn0264959,Src42A,SRC,FALSE,TRUE,TRUE
FBgn0264962,Pcf11,PCF11,FALSE,TRUE,FALSE
FBgn0264975,Nrg,CHL1,TRUE,TRUE,TRUE
FBgn0264982,lncRNA:CR44133,N/A,FALSE,TRUE,FALSE
FBgn0265003,koi,SUN2,TRUE,FALSE,FALSE
FBgn0265042,Irk1,KCNJ14,FALSE,TRUE,FALSE
FBgn0265045,Strn-Mlck,N/A,FALSE,TRUE,FALSE
FBgn0265082,Cdep,FARP1,FALSE,TRUE,FALSE
FBgn0265084,CG44195,N/A,TRUE,FALSE,FALSE
FBgn0265101,Sgt1,SUGT1,TRUE,TRUE,FALSE
FBgn0265137,Spn42Da,SERPINI2,FALSE,TRUE,FALSE
FBgn0265140,Meltrin,ADAM7,FALSE,TRUE,FALSE
FBgn0265177,CG44242,N/A,FALSE,TRUE,FALSE
FBgn0265178,CG44243,LIPT1,FALSE,TRUE,FALSE
FBgn0265180,CG44245,N/A,FALSE,TRUE,FALSE
FBgn0265187,Fatp2,SLC27A3,FALSE,FALSE,TRUE
FBgn0265191,Gyg,GYG2,FALSE,TRUE,FALSE
FBgn0265192,Snp,ERI2,FALSE,TRUE,FALSE
FBgn0265194,Trpm,TRPM6,FALSE,FALSE,TRUE
FBgn0265263,CG42688,N/A,FALSE,TRUE,FALSE
FBgn0265274,Inx3,N/A,TRUE,TRUE,FALSE
FBgn0265276,l(3)neo38,N/A,TRUE,TRUE,FALSE
FBgn0265296,Dscam2,N/A,TRUE,FALSE,FALSE
FBgn0265297,pAbp,PABPC5,TRUE,TRUE,FALSE
FBgn0265298,SC35,SRSF8,TRUE,TRUE,FALSE
FBgn0265356,tn,TRIM2,FALSE,TRUE,FALSE
FBgn0265413,CG44325,N/A,FALSE,TRUE,FALSE
FBgn0265434,zip,N/A,TRUE,TRUE,FALSE
FBgn0265457,lncRNA:CR44357,N/A,FALSE,TRUE,FALSE
FBgn0265487,mbl,MBNL3,TRUE,TRUE,FALSE
FBgn0265508,asRNA:CR44370,N/A,FALSE,TRUE,FALSE
FBgn0265523,Smr,NCOR2,TRUE,TRUE,TRUE
FBgn0265574,Cdc5,CDC5L,TRUE,FALSE,FALSE
FBgn0265605,Ric,RIT1,FALSE,FALSE,TRUE
FBgn0265630,sno,SBNO2,FALSE,TRUE,FALSE
FBgn0265726,Nna1,AGBL3,FALSE,TRUE,FALSE
FBgn0265778,PDZ-GEF,RAPGEF2,TRUE,TRUE,FALSE
FBgn0265784,CrebB,ATF1,FALSE,TRUE,FALSE
FBgn0265935,coro,CORO2A,TRUE,TRUE,TRUE
FBgn0265974,ttv,EXTL1,FALSE,FALSE,TRUE
FBgn0265988,mv,LYST,FALSE,TRUE,FALSE
FBgn0265991,Zasp52,PDLIM5,FALSE,TRUE,FALSE
FBgn0265998,Doa,CLK1,TRUE,TRUE,FALSE
FBgn0266000,CG44774,SINHCAF,TRUE,TRUE,FALSE
FBgn0266005,lncRNA:CR44779,N/A,FALSE,TRUE,FALSE
FBgn0266019,rudhira,BCAS3,TRUE,TRUE,FALSE
FBgn0266053,Patr-1,PATL2,TRUE,TRUE,FALSE
FBgn0266076,mir-276a,N/A,TRUE,FALSE,FALSE
FBgn0266084,Fhos,FHOD1,FALSE,TRUE,FALSE
FBgn0266098,rg,LRBA,TRUE,FALSE,TRUE
FBgn0266181,lncRNA:CRG,N/A,TRUE,FALSE,FALSE
FBgn0266186,Vamp7,VAMP7,FALSE,TRUE,FALSE
