GO.ID,Term,Annotated,Significant,Expected,classicFisher,bonferroni,bh,foldEnrichment,ontology
GO:0033178,proton-transporting two-sector ATPase co...,21,15,2.87,2.4e-09,8.616e-7,1.050731707317073e-8,5.23,CC
GO:0005783,endoplasmic reticulum,534,122,72.93,2.5e-09,8.975e-7,1.0813253012048192e-8,1.67,CC
GO:0070161,anchoring junction,163,51,22.26,4.2e-09,1.5078000000000002e-6,1.7950000000000002e-8,2.29,CC
GO:0010008,endosome membrane,77,31,10.52,6.5e-09,2.3335e-6,2.745294117647059e-8,2.95,CC
GO:0030136,clathrin-coated vesicle,31,18,4.23,8.8e-09,3.1591999999999998e-6,3.673488372093023e-8,4.26,CC
GO:0005774,vacuolar membrane,70,29,9.56,9.2e-09,3.3028e-6,3.7963218390804594e-8,3.03,CC
GO:0036452,ESCRT complex,20,14,2.73,1.3e-08,4.667e-6,5.303409090909091e-8,5.13,CC
GO:0140535,intracellular protein-containing complex,532,119,72.65,1.5e-08,5.384999999999999e-6,5.917582417582417e-8,1.64,CC
GO:0099513,polymeric cytoskeletal fiber,145,46,19.8,1.5e-08,5.384999999999999e-6,5.917582417582417e-8,2.32,CC
GO:0033176,proton-transporting V-type ATPase comple...,35,19,4.78,1.5e-08,5.384999999999999e-6,5.917582417582417e-8,3.97,CC
GO:0071011,precatalytic spliceosome,143,45,19.53,2.8e-08,1.0052e-5,1.0926086956521739e-7,2.3,CC
GO:0098562,cytoplasmic side of membrane,66,27,9.01,4.1e-08,1.4719000000000001e-5,1.582688172043011e-7,3,CC
GO:0005798,Golgi-associated vesicle,25,15,3.41,8.5e-08,3.0515e-5,3.2121052631578945e-7,4.4,CC
GO:0070069,cytochrome complex,25,15,3.41,8.5e-08,3.0515e-5,3.2121052631578945e-7,4.4,CC
GO:0031594,neuromuscular junction,85,31,11.61,9.9e-08,3.5541e-5,3.7021875e-7,2.67,CC
GO:0009898,cytoplasmic side of plasma membrane,57,24,7.78,1.2e-07,4.3079999999999994e-5,4.441237113402062e-7,3.08,CC
GO:0099503,secretory vesicle,99,34,13.52,1.3e-07,4.667e-5,4.7622448979591836e-7,2.51,CC
GO:0070938,contractile ring,20,13,2.73,1.7e-07,6.103e-5,6.164646464646464e-7,4.76,CC
GO:0045171,intercellular bridge,26,15,3.55,1.8e-07,6.462e-5,6.462e-7,4.23,CC
GO:0005703,polytene chromosome puff,43,20,5.87,1.9e-07,6.821e-5,6.753465346534654e-7,3.41,CC
GO:1902495,transmembrane transporter complex,147,44,20.08,2.0e-07,7.18e-5,7.039215686274509e-7,2.19,CC
GO:0005856,cytoskeleton,551,118,75.25,2.1e-07,7.539e-5,7.319417475728155e-7,1.57,CC
GO:0005753,mitochondrial proton-transporting ATP sy...,24,14,3.28,3.8e-07,1.3642e-4,1.2992380952380952e-6,4.27,CC
GO:0045259,proton-transporting ATP synthase complex,24,14,3.28,3.8e-07,1.3642e-4,1.2992380952380952e-6,4.27,CC
GO:0032154,cleavage furrow,34,17,4.64,4.3e-07,1.5437e-4,1.4563207547169812e-6,3.66,CC
GO:0005681,spliceosomal complex,191,52,26.08,4.7e-07,1.6873e-4,1.5769158878504673e-6,1.99,CC
GO:0043005,neuron projection,472,103,64.46,5.1e-07,1.8308999999999998e-4,1.6952777777777777e-6,1.6,CC
GO:0005911,cell-cell junction,124,38,16.93,7.0e-07,2.513e-4,2.2845454545454543e-6,2.24,CC
GO:1990351,transporter complex,158,45,21.58,7.0e-07,2.513e-4,2.2845454545454543e-6,2.09,CC
GO:0005912,adherens junction,46,20,6.28,7.3e-07,2.6207e-4,2.360990990990991e-6,3.18,CC
GO:0030427,site of polarized growth,32,16,4.37,9.4e-07,3.3746e-4,2.986371681415929e-6,3.66,CC
GO:0033177,proton-transporting two-sector ATPase co...,32,16,4.37,9.4e-07,3.3746e-4,2.986371681415929e-6,3.66,CC
GO:0045172,germline ring canal,23,13,3.14,1.6e-06,5.744e-4,5.03859649122807e-6,4.14,CC
GO:0098687,chromosomal region,173,47,23.63,1.8e-06,6.462e-4,5.619130434782609e-6,1.99,CC
GO:0030426,growth cone,30,15,4.1,2.1e-06,7.539e-4,6.499137931034482e-6,3.66,CC
GO:0070013,intracellular organelle lumen,984,184,134.38,2.3e-06,8.257e-4,7.057264957264958e-6,1.37,CC
GO:0099738,cell cortex region,74,26,10.11,2.4e-06,8.615999999999999e-4,7.18e-6,2.57,CC
GO:0031974,membrane-enclosed lumen,985,184,134.52,2.4e-06,8.615999999999999e-4,7.18e-6,1.37,CC
GO:0043233,organelle lumen,985,184,134.52,2.4e-06,8.615999999999999e-4,7.18e-6,1.37,CC
GO:0030016,myofibril,70,25,9.56,2.6e-06,9.334e-4,7.71404958677686e-6,2.62,CC
GO:0030017,sarcomere,66,24,9.01,2.9e-06,0.0010411,8.53360655737705e-6,2.66,CC
GO:0031981,nuclear lumen,796,153,108.71,3.6e-06,0.0012924,1.0507317073170731e-5,1.41,CC
GO:0030658,transport vesicle membrane,35,16,4.78,4.2e-06,0.0015078,1.2159677419354837e-5,3.35,CC
GO:0030018,Z disc,47,19,6.42,5.1e-06,0.0018309,1.4647200000000001e-5,2.96,CC
GO:0005886,plasma membrane,1464,256,199.93,5.5e-06,0.0019745,1.567063492063492e-5,1.28,CC
GO:0036464,cytoplasmic ribonucleoprotein granule,101,31,13.79,7.0e-06,0.002513,1.9787401574803147e-5,2.25,CC
GO:0035770,ribonucleoprotein granule,106,32,14.48,7.4e-06,0.0026566000000000003,2.0593798449612404e-5,2.21,CC
GO:0031674,I band,48,19,6.56,7.4e-06,0.0026566000000000003,2.0593798449612404e-5,2.9,CC
GO:0005769,early endosome,74,25,10.11,8.3e-06,0.0029797,2.292076923076923e-5,2.47,CC
GO:0005776,autophagosome,33,15,4.51,9.2e-06,0.0033028,2.4647761194029852e-5,3.33,CC
GO:0008287,protein serine/threonine phosphatase com...,33,15,4.51,9.2e-06,0.0033028,2.4647761194029852e-5,3.33,CC
GO:0030139,endocytic vesicle,33,15,4.51,9.2e-06,0.0033028,2.4647761194029852e-5,3.33,CC
GO:1903293,phosphatase complex,33,15,4.51,9.2e-06,0.0033028,2.4647761194029852e-5,3.33,CC
GO:0005839,proteasome core complex,26,13,3.55,1.0e-05,0.0035900000000000003,2.6592592592592596e-5,3.66,CC
GO:0032153,cell division site,49,19,6.69,1.1e-05,0.003949,2.8615942028985508e-5,2.84,CC
GO:0008021,synaptic vesicle,75,25,10.24,1.1e-05,0.003949,2.8615942028985508e-5,2.44,CC
GO:0043292,contractile fiber,75,25,10.24,1.1e-05,0.003949,2.8615942028985508e-5,2.44,CC
GO:0070382,exocytic vesicle,80,26,10.93,1.2e-05,0.004308,3.0992805755395684e-5,2.38,CC
GO:0031984,organelle subcompartment,371,80,50.67,1.5e-05,0.005385,3.8464285714285716e-5,1.58,CC
GO:0030134,COPII-coated ER to Golgi transport vesic...,31,14,4.23,2.0e-05,0.007180000000000001,5.056338028169015e-5,3.31,CC
GO:0030863,cortical cytoskeleton,31,14,4.23,2.0e-05,0.007180000000000001,5.056338028169015e-5,3.31,CC
GO:0045495,pole plasm,56,20,7.65,2.6e-05,0.009334,6.527272727272727e-5,2.61,CC
GO:0045177,apical part of cell,176,44,24.04,3.6e-05,0.012924,8.975e-5,1.83,CC
GO:0005884,actin filament,33,14,4.51,4.8e-05,0.017232,1.1802739726027397e-4,3.1,CC
GO:0016607,nuclear speck,33,14,4.51,4.8e-05,0.017232,1.1802739726027397e-4,3.1,CC
GO:0005963,magnesium-dependent protein serine/threo...,22,11,3,4.9e-05,0.017591,1.1885810810810811e-4,3.67,CC
GO:0031672,A band,22,11,3,4.9e-05,0.017591,1.1885810810810811e-4,3.67,CC
GO:0043296,apical junction complex,54,19,7.37,5.2e-05,0.018668,1.2445333333333333e-4,2.58,CC
GO:0045179,apical cortex,54,19,7.37,5.2e-05,0.018668,1.2445333333333333e-4,2.58,CC
GO:0071013,catalytic step 2 spliceosome,126,34,17.21,5.3e-05,0.019027,1.260066225165563e-4,1.98,CC
GO:0005635,nuclear envelope,127,34,17.34,6.3e-05,0.022617,1.4879605263157895e-4,1.96,CC
GO:0005874,microtubule,112,31,15.3,6.7e-05,0.024053,1.572091503267974e-4,2.03,CC
GO:0098797,plasma membrane protein complex,159,40,21.71,6.9e-05,0.024770999999999998,1.6085064935064932e-4,1.84,CC
GO:0005770,late endosome,93,27,12.7,7.9e-05,0.028360999999999997,1.8297419354838706e-4,2.13,CC
GO:0005793,endoplasmic reticulum-Golgi intermediate...,23,11,3.14,8.3e-05,0.029797,1.9100641025641024e-4,3.5,CC
GO:0060293,germ plasm,47,17,6.42,8.7e-05,0.031233,1.989363057324841e-4,2.65,CC
GO:0098794,postsynapse,75,23,10.24,0.00011,0.039490000000000004,2.499367088607595e-4,2.25,CC
GO:0005764,lysosome,111,30,15.16,0.00014,0.05025999999999999,3.161006289308176e-4,1.98,CC
GO:0000323,lytic vacuole,112,30,15.3,0.00017,0.06103,3.814375e-4,1.96,CC
GO:0043186,P granule,45,16,6.15,0.00018,0.06462000000000001,3.964417177914111e-4,2.6,CC
GO:1904949,ATPase complex,54,18,7.37,0.00018,0.06462000000000001,3.964417177914111e-4,2.44,CC
GO:0005844,polysome,21,10,2.87,0.00018,0.06462000000000001,3.964417177914111e-4,3.48,CC
GO:0030496,midbody,29,12,3.96,0.00022,0.07898000000000001,4.8158536585365854e-4,3.03,CC
GO:0098791,Golgi apparatus subcompartment,109,29,14.89,0.00024,0.08616,5.221818181818182e-4,1.95,CC
GO:0019898,extrinsic component of membrane,89,25,12.15,0.00025,0.08975,5.406626506024096e-4,2.06,CC
GO:0099568,cytoplasmic region,158,38,21.58,0.00028,0.10051999999999998,5.983333333333333e-4,1.76,CC
GO:0098552,side of membrane,110,29,15.02,0.00028,0.10051999999999998,5.983333333333333e-4,1.93,CC
GO:0070160,tight junction,38,14,5.19,0.00029,0.10411,6.160355029585799e-4,2.7,CC
GO:0005918,septate junction,34,13,4.64,0.00031,0.11129,6.546470588235294e-4,2.8,CC
GO:0031234,extrinsic component of cytoplasmic side ...,26,11,3.55,0.00032,0.11488000000000001,6.679069767441862e-4,3.1,CC
GO:0044297,cell body,170,40,23.22,0.00032,0.11488000000000001,6.679069767441862e-4,1.72,CC
GO:0030055,cell-substrate junction,44,15,6.01,0.00047,0.16873,9.753179190751445e-4,2.5,CC
GO:0031965,nuclear membrane,40,14,5.46,0.00053,0.19027,0.0010935057471264367,2.56,CC
GO:0098573,intrinsic component of mitochondrial mem...,59,18,8.06,0.00062,0.22258,0.0012718857142857143,2.23,CC
GO:0099572,postsynaptic specialization,28,11,3.82,0.00068,0.24412,0.0013870454545454546,2.88,CC
GO:0005705,polytene chromosome interband,41,14,5.6,0.00071,0.25489,0.0014400564971751414,2.5,CC
GO:0032592,integral component of mitochondrial memb...,55,17,7.51,0.00074,0.26566,0.0014924719101123594,2.26,CC
GO:0005802,trans-Golgi network,46,15,6.28,0.00080,0.2872,0.0015955555555555556,2.39,CC
GO:0019897,extrinsic component of plasma membrane,46,15,6.28,0.00080,0.2872,0.0015955555555555556,2.39,CC
GO:0055037,recycling endosome,56,17,7.65,0.00093,0.33387,0.0018445856353591162,2.22,CC
GO:0048786,presynaptic active zone,29,11,3.96,0.00097,0.34823000000000004,0.0019133516483516486,2.78,CC
GO:0070603,SWI/SNF superfamily-type complex,52,16,7.1,0.00110,0.39490000000000003,0.0021579234972677595,2.25,CC
GO:0043025,neuronal cell body,158,36,21.58,0.00117,0.42003,0.0022827717391304347,1.67,CC
GO:0042995,cell projection,724,127,98.87,0.00136,0.48824,0.002639135135135135,1.28,CC
GO:0000791,euchromatin,58,17,7.92,0.00143,0.51337,0.0027600537634408606,2.15,CC
GO:0005694,chromosome,693,122,94.64,0.00147,0.52773,0.002822085561497326,1.29,CC
GO:0034399,nuclear periphery,35,12,4.78,0.00161,0.57799,0.0030744148936170212,2.51,CC
GO:0005925,focal adhesion,31,11,4.23,0.00183,0.65697,0.003476031746031746,2.6,CC
GO:0071944,cell periphery,1849,292,252.51,0.00227,0.8149299999999999,0.0042891052631578944,1.16,CC
GO:0005685,U1 snRNP,20,8,2.73,0.00325,1,0.006076822916666667,2.93,CC
GO:0098975,postsynapse of neuromuscular junction,20,8,2.73,0.00325,1,0.006076822916666667,2.93,CC
GO:0031201,SNARE complex,29,10,3.96,0.00371,1,0.006900984455958549,2.53,CC
GO:0031305,integral component of mitochondrial inne...,43,13,5.87,0.00374,1,0.0069209278350515465,2.21,CC
GO:0045178,basal part of cell,74,19,10.11,0.00414,1,0.007621846153846153,1.88,CC
GO:0005741,mitochondrial outer membrane,49,14,6.69,0.00471,1,0.008626989795918368,2.09,CC
GO:0120025,plasma membrane bounded cell projection,717,122,97.92,0.00490,1,0.008929441624365483,1.25,CC
GO:0005789,endoplasmic reticulum membrane,257,50,35.1,0.00556,1,0.010081010101010101,1.42,CC
GO:0031304,intrinsic component of mitochondrial inn...,45,13,6.15,0.00574,1,0.010305621890547264,2.11,CC
GO:0005777,peroxisome,98,23,13.38,0.00577,1,0.010305621890547264,1.72,CC
GO:0042579,microbody,98,23,13.38,0.00577,1,0.010305621890547264,1.72,CC
GO:0098827,endoplasmic reticulum subcompartment,264,51,36.05,0.00594,1,0.010556732673267327,1.41,CC
GO:0030141,secretory granule,31,10,4.23,0.00637,1,0.011265172413793103,2.36,CC
GO:0016604,nuclear body,99,23,13.52,0.00657,1,0.011561911764705883,1.7,CC
GO:0005876,spindle microtubule,36,11,4.92,0.00679,1,0.011890780487804878,2.24,CC
GO:0042175,nuclear outer membrane-endoplasmic retic...,264,50,36.05,0.00939,1,0.016364126213592234,1.39,CC
GO:0019867,outer membrane,53,14,7.24,0.00994,1,0.017156057692307693,1.93,CC
GO:0031968,organelle outer membrane,53,14,7.24,0.00994,1,0.017156057692307693,1.93,CC
GO:0000151,ubiquitin ligase complex,155,32,21.17,0.01011,1,0.017365980861244017,1.51,CC
GO:0005881,cytoplasmic microtubule,33,10,4.51,0.01029,1,0.017591,2.22,CC
GO:0015630,microtubule cytoskeleton,373,67,50.94,0.01034,1,0.017592701421800947,1.32,CC
GO:0016028,rhabdomere,43,12,5.87,0.01047,1,0.017714037558685447,2.04,CC
GO:0000932,P-body,38,11,5.19,0.01051,1,0.017714037558685447,2.12,CC
GO:0036477,somatodendritic compartment,280,52,38.24,0.01195,1,0.02004696261682243,1.36,CC
GO:0005684,U2-type spliceosomal complex,34,10,4.64,0.01284,1,0.021439813953488374,2.16,CC
GO:0031300,intrinsic component of organelle membran...,195,38,26.63,0.01393,1,0.023152175925925923,1.43,CC
GO:0042734,presynaptic membrane,26,8,3.55,0.01905,1,0.03151589861751152,2.25,CC
GO:0000139,Golgi membrane,91,20,12.43,0.01961,1,0.03229353211009174,1.61,CC
GO:0140513,nuclear protein-containing complex,861,138,117.58,0.02157,1,0.03535904109589041,1.17,CC
GO:0072686,mitotic spindle,42,11,5.74,0.02241,1,0.03656904545454545,1.92,CC
GO:0005819,spindle,122,25,16.66,0.02311,1,0.03754067873303167,1.5,CC
GO:0031902,late endosome membrane,32,9,4.37,0.02389,1,0.038632927927927926,2.06,CC
GO:0098590,plasma membrane region,343,60,46.84,0.02436,1,0.039216322869955154,1.28,CC
GO:1990234,transferase complex,488,82,66.64,0.02497,1,0.040018883928571426,1.23,CC
GO:0005795,Golgi stack,65,15,8.88,0.02660,1,0.04244177777777778,1.69,CC
GO:0005778,peroxisomal membrane,23,7,3.14,0.02934,1,0.046401145374449344,2.23,CC
GO:0031903,microbody membrane,23,7,3.14,0.02934,1,0.046401145374449344,2.23,CC
GO:0031301,integral component of organelle membrane,188,35,25.67,0.03325,1,0.05235416666666667,1.36,CC
GO:0098858,actin-based cell projection,36,9,4.92,0.04872,1,0.07637764192139739,1.83,CC
GO:0009925,basal plasma membrane,53,12,7.24,0.05057,1,0.07893317391304348,1.66,CC
GO:0016324,apical plasma membrane,90,18,12.29,0.05951,1,0.0924852380952381,1.46,CC
GO:0005765,lysosomal membrane,27,7,3.69,0.06556,1,0.10101304721030042,1.9,CC
GO:0098852,lytic vacuole membrane,27,7,3.69,0.06556,1,0.10101304721030042,1.9,CC
GO:0010369,chromocenter,22,6,3,0.06917,1,0.10611978632478633,2,CC
GO:0000775,"chromosome, centromeric region",86,17,11.74,0.07193,1,0.10988455319148936,1.45,CC
GO:0005759,mitochondrial matrix,149,27,20.35,0.07366,1,0.11205059322033899,1.33,CC
GO:1902554,serine/threonine protein kinase complex,39,9,5.33,0.07574,1,0.11429172268907563,1.69,CC
GO:0000228,nuclear chromosome,124,23,16.93,0.07577,1,0.11429172268907563,1.36,CC
GO:0016459,myosin complex,23,6,3.14,0.08323,1,0.12501912133891213,1.91,CC
GO:0031461,cullin-RING ubiquitin ligase complex,107,20,14.61,0.08729,1,0.13057129166666667,1.37,CC
GO:0140534,endoplasmic reticulum protein-containing...,70,14,9.56,0.08898,1,0.13254697095435686,1.46,CC
GO:0097060,synaptic membrane,71,14,9.7,0.09759,1,0.14477194214876032,1.44,CC
GO:1902911,protein kinase complex,47,10,6.42,0.09933,1,0.1467467901234568,1.56,CC
GO:0005875,microtubule associated complex,110,20,15.02,0.10848,1,0.159607868852459,1.33,CC
GO:0000792,heterochromatin,54,11,7.37,0.11060,1,0.16206285714285715,1.49,CC
GO:0045211,postsynaptic membrane,49,10,6.69,0.12323,1,0.17983565040650407,1.49,CC
GO:0031252,cell leading edge,125,22,17.07,0.12469,1,0.1812295951417004,1.29,CC
GO:0005813,centrosome,132,23,18.03,0.12848,1,0.18598516129032258,1.28,CC
GO:0005669,transcription factor TFIID complex,26,6,3.55,0.13395,1,0.1923522,1.69,CC
GO:0005871,kinesin complex,26,6,3.55,0.13395,1,0.1923522,1.69,CC
GO:0000785,chromatin,397,62,54.22,0.13989,1,0.20008171314741036,1.14,CC
GO:0000779,"condensed chromosome, centromeric region",51,10,6.96,0.14999,1,0.2136762301587302,1.44,CC
GO:0016591,"RNA polymerase II, holoenzyme",70,13,9.56,0.15218,1,0.215498937007874,1.36,CC
GO:0000776,kinetochore,45,9,6.15,0.15247,1,0.215498937007874,1.46,CC
GO:0000118,histone deacetylase complex,33,7,4.51,0.15481,1,0.2170968359375,1.55,CC
GO:1902562,H4 histone acetyltransferase complex,33,7,4.51,0.15481,1,0.2170968359375,1.55,CC
GO:0061695,"transferase complex, transferring phosph...",156,26,21.3,0.16188,1,0.226128093385214,1.22,CC
GO:0016323,basolateral plasma membrane,40,8,5.46,0.17117,1,0.23725880308880307,1.47,CC
GO:0035097,histone methyltransferase complex,40,8,5.46,0.17117,1,0.23725880308880307,1.47,CC
GO:0000123,histone acetyltransferase complex,74,13,10.11,0.20394,1,0.2815940769230769,1.29,CC
GO:0008023,transcription elongation factor complex,42,8,5.74,0.20739,1,0.28526057471264366,1.39,CC
GO:0005815,microtubule organizing center,189,30,25.81,0.21257,1,0.29126958015267174,1.16,CC
GO:0090575,RNA polymerase II transcription regulato...,109,18,14.89,0.22714,1,0.3100504182509506,1.21,CC
GO:0005814,centriole,37,7,5.05,0.23441,1,0.31876208333333333,1.39,CC
GO:0051233,spindle midzone,31,6,4.23,0.24223,1,0.32815309433962264,1.42,CC
GO:0031985,Golgi cisterna,38,7,5.19,0.25615,1,0.3457062030075188,1.35,CC
GO:0000922,spindle pole,40,7,5.46,0.30120,1,0.4049842696629214,1.28,CC
GO:0016327,apicolateral plasma membrane,22,4,3,0.35341,1,0.4734111567164179,1.33,CC
GO:0031248,protein acetyltransferase complex,85,13,11.61,0.37548,1,0.4974070848708487,1.12,CC
GO:0032838,plasma membrane bounded cell projection ...,85,13,11.61,0.37548,1,0.4974070848708487,1.12,CC
GO:1902493,acetyltransferase complex,85,13,11.61,0.37548,1,0.4974070848708487,1.12,CC
GO:0005667,transcription regulator complex,209,30,28.54,0.41394,1,0.5463399264705882,1.05,CC
GO:0031227,intrinsic component of endoplasmic retic...,88,13,12.02,0.42597,1,0.5601583516483517,1.08,CC
GO:0000793,condensed chromosome,96,14,13.11,0.43980,1,0.576234306569343,1.07,CC
GO:0000124,SAGA complex,25,4,3.41,0.45133,1,0.5870560507246377,1.17,CC
GO:0031519,PcG protein complex,25,4,3.41,0.45133,1,0.5870560507246377,1.17,CC
GO:0097525,spliceosomal snRNP complex,76,11,10.38,0.46775,1,0.6062175090252707,1.06,CC
GO:0055029,nuclear DNA-directed RNA polymerase comp...,91,13,12.43,0.47645,1,0.615271762589928,1.05,CC
GO:0034708,methyltransferase complex,55,8,7.51,0.48258,1,0.619275,1.07,CC
GO:0005686,U2 snRNP,26,4,3.55,0.48300,1,0.619275,1.13,CC
GO:0000428,DNA-directed RNA polymerase complex,92,13,12.56,0.49313,1,0.6300130604982207,1.04,CC
GO:0030176,integral component of endoplasmic reticu...,85,12,11.61,0.49839,1,0.6344752127659574,1.03,CC
GO:0030880,RNA polymerase complex,93,13,12.7,0.50970,1,0.6465805653710247,1.02,CC
GO:0070461,SAGA-type complex,35,5,4.78,0.53076,1,0.6665726223776224,1.05,CC
GO:0030425,dendrite,205,28,28,0.53103,1,0.6665726223776224,1,CC
GO:0097447,dendritic tree,205,28,28,0.53103,1,0.6665726223776224,1,CC
GO:0005868,cytoplasmic dynein complex,28,4,3.82,0.54394,1,0.6803988153310104,1.05,CC
GO:0030532,small nuclear ribonucleoprotein complex,88,12,12.02,0.54948,1,0.6849420833333333,1,CC
GO:0030687,"preribosome, large subunit precursor",21,3,2.87,0.56169,1,0.6977394809688581,1.05,CC
GO:0097526,spliceosomal tri-snRNP complex,22,3,3,0.59458,1,0.7360490344827586,1,CC
GO:0005643,nuclear pore,46,6,6.28,0.61336,1,0.7566881099656358,0.96,CC
GO:0005721,pericentric heterochromatin,23,3,3.14,0.62581,1,0.7667774402730375,0.96,CC
GO:0043073,germ cell nucleus,23,3,3.14,0.62581,1,0.7667774402730375,0.96,CC
GO:0019005,SCF ubiquitin ligase complex,64,8,8.74,0.66137,1,0.8075912585034013,0.92,CC
GO:0120114,Sm-like protein family complex,97,12,13.25,0.68859,1,0.8379790169491526,0.91,CC
GO:0005811,lipid droplet,26,3,3.55,0.70928,1,0.8602416216216218,0.85,CC
GO:0000152,nuclear ubiquitin ligase complex,27,3,3.69,0.73370,1,0.8838869127516779,0.81,CC
GO:0031970,organelle envelope lumen,27,3,3.69,0.73370,1,0.8838869127516779,0.81,CC
GO:0005730,nucleolus,235,29,32.09,0.75102,1,0.9004124172185429,0.9,CC
GO:0017053,transcription repressor complex,28,3,3.82,0.75647,1,0.9004124172185429,0.79,CC
GO:1902555,endoribonuclease complex,28,3,3.82,0.75647,1,0.9004124172185429,0.79,CC
GO:0030684,preribosome,70,8,9.56,0.75745,1,0.9004124172185429,0.84,CC
GO:0099023,vesicle tethering complex,46,5,6.28,0.77167,1,0.9142888778877888,0.8,CC
GO:0005682,U5 snRNP,20,2,2.73,0.77944,1,0.9204571052631579,0.73,CC
GO:0031228,intrinsic component of Golgi membrane,31,3,4.23,0.81543,1,0.9598012131147541,0.71,CC
GO:0000794,condensed nuclear chromosome,24,2,3.28,0.85890,1,1,0.61,CC
GO:0015030,Cajal body,34,3,4.64,0.86181,1,1,0.65,CC
GO:0032040,small-subunit processome,34,3,4.64,0.86181,1,1,0.65,CC
GO:0005758,mitochondrial intermembrane space,25,2,3.41,0.87418,1,1,0.59,CC
GO:0016592,mediator complex,35,3,4.78,0.87482,1,1,0.63,CC
GO:0030286,dynein complex,58,5,7.92,0.91266,1,1,0.63,CC
GO:0000314,organellar small ribosomal subunit,29,2,3.96,0.92122,1,1,0.51,CC
GO:0005763,mitochondrial small ribosomal subunit,29,2,3.96,0.92122,1,1,0.51,CC
GO:0030173,integral component of Golgi membrane,29,2,3.96,0.92122,1,1,0.51,CC
GO:0009986,cell surface,97,9,13.25,0.92707,1,1,0.68,CC
GO:0034703,cation channel complex,53,4,7.24,0.94345,1,1,0.55,CC
GO:0035869,ciliary transition zone,20,1,2.73,0.94710,1,1,0.37,CC
GO:0005604,basement membrane,21,1,2.87,0.95434,1,1,0.35,CC
GO:0043230,extracellular organelle,21,1,2.87,0.95434,1,1,0.35,CC
GO:0065010,extracellular membrane-bounded organelle,21,1,2.87,0.95434,1,1,0.35,CC
GO:1903561,extracellular vesicle,21,1,2.87,0.95434,1,1,0.35,CC
GO:0030686,90S preribosome,26,1,3.55,0.97812,1,1,0.28,CC
GO:0043235,receptor complex,74,5,10.11,0.98010,1,1,0.49,CC
GO:0098802,plasma membrane signaling receptor compl...,41,2,5.6,0.98196,1,1,0.36,CC
GO:0062023,collagen-containing extracellular matrix,42,2,5.74,0.98410,1,1,0.35,CC
GO:0009897,external side of plasma membrane,44,2,6.01,0.98767,1,1,0.33,CC
